"","Generation","strategy","zo","ratio","freq_media","freq_sd"
"11235",117,"B",3,0.375,0.658369,0.118627942008839
"11236",117,"B",4,0.5,0.827364,0.0870749143617788
"11237",117,"B",5,0.625,0.548682,0.0182798911430572
"11238",117,"B",6,0.75,0.399872,0.0103454286981978
"11239",117,"B",7,0.875,0.426321,0.0137521590224145
"11240",117,"B",8,1,0.431634,0.0196235131071546
"11241",117,"B",9,1.125,0.34426,0.0176646997189767
"11242",117,"B",10,1.25,0.321108,0.022958511900532
"11243",117,"B",11,1.375,0.331783,0.0270505103855955
"11244",117,"B",12,1.5,0.330317,0.0348115157278842
"11245",117,"B",13,1.625,0.373798,0.181152104725462
"11246",117,"B",14,1.75,0.589311,0.393248712750338
"11247",117,"B",15,1.875,0.360592,0.449190061611458
"11248",117,"B",16,2,0.13849,0.328855420474952
"11249",117,"B",17,2.125,0.093233,0.27331628034572
"11250",117,"B",18,2.25,0.127811,0.315492161261055
"11251",117,"B",19,2.375,0.107368,0.278170627050261
"11252",117,"B",20,2.5,0.065686,0.223117558821679
"11253",117,"B",21,2.625,0.015059,0.0479623486484846
"11254",117,"B",22,2.75,0.007641,0.0311041232610467
"11255",117,"B",23,2.875,0.027015,0.143863701892528
"11256",117,"B",24,3,0.005235,0.0245599344214898
"11257",117,"B",25,3.125,0.000756,0.00438996376046338
"11258",117,"B",26,3.25,0,0
"11259",117,"B",27,3.375,4.7e-05,0.00047
"11260",117,"B",28,3.5,0,0
"11261",117,"B",29,3.625,0,0
"11262",117,"B",30,3.75,0,0
"11263",117,"B",31,3.875,0,0
"11264",117,"B",32,4,0,0
"11265",117,"O",1,0.125,0.404529,0.0450713156446469
"11266",117,"O",2,0.25,0.390206,0.0938970635829201
"11267",117,"O",3,0.375,0.231411,0.110417320313674
"11268",117,"O",4,0.5,0.079235,0.069291804834134
"11269",117,"O",5,0.625,0.167891,0.0114049085215024
"11270",117,"O",6,0.75,0.25099,0.00663066795849088
"11271",117,"O",7,0.875,0.238818,0.0101637837939471
"11272",117,"O",8,1,0.204688,0.0104885919749107
"11273",117,"O",9,1.125,0.275548,0.0134921412217437
"11274",117,"O",10,1.25,0.265975,0.0152345525339306
"11275",117,"O",11,1.375,0.230279,0.015520415326891
"11276",117,"O",12,1.5,0.195773,0.0131613902354308
"11277",117,"O",13,1.625,0.168689,0.056152600333755
"11278",117,"O",14,1.75,0.067514,0.0795661480984993
"11279",117,"O",15,1.875,0.022689,0.0623101997179345
"11280",117,"O",16,2,0.010043,0.0386897325533598
"11281",117,"O",17,2.125,0.008292,0.0305041698755757
"11282",117,"O",18,2.25,0.005665,0.0196009295543334
"11283",117,"O",19,2.375,0.00901,0.0247207985062756
"11284",117,"O",20,2.5,0.006087,0.022171902571416
"11285",117,"O",21,2.625,0.005611,0.0177753597187599
"11286",117,"O",22,2.75,0.004911,0.0190384613110122
"11287",117,"O",23,2.875,0.00352,0.0149024775921267
"11288",117,"O",24,3,0.002616,0.0110880472545526
"11289",117,"O",25,3.125,0.005824,0.00567888379984317
"11290",117,"O",26,3.25,0.066532,0.00671082165406944
"11291",117,"O",27,3.375,0.014346,0.00969167527814308
"11292",117,"O",28,3.5,0.02685,0.0102841792785979
"11293",117,"O",29,3.625,0.059073,0.00971716023487845
"11294",117,"O",30,3.75,0.084116,0.00775077343810854
"11295",117,"O",31,3.875,0.100944,0.00990279340245555
"11296",117,"O",32,4,0.113728,0.0116015418689661
"11297",117,"Y",1,0.125,0.257949,0.0219429356110873
"11298",117,"Y",2,0.25,0.151127,0.019904625395149
"11299",117,"Y",3,0.375,0.11022,0.0281446408412118
"11300",117,"Y",4,0.5,0.093401,0.0292684906417199
"11301",117,"Y",5,0.625,0.283427,0.0114768617028112
"11302",117,"Y",6,0.75,0.349138,0.00782488622565494
"11303",117,"Y",7,0.875,0.334861,0.0118039446839186
"11304",117,"Y",8,1,0.363678,0.0183825981610738
"11305",117,"Y",9,1.125,0.380192,0.0189313255444168
"11306",117,"Y",10,1.25,0.412917,0.0231876972560969
"11307",117,"Y",11,1.375,0.437938,0.0273605805804075
"11308",117,"Y",12,1.5,0.47391,0.0317577366697288
"11309",117,"Y",13,1.625,0.457513,0.142045434227392
"11310",117,"Y",14,1.75,0.343175,0.348301102285846
"11311",117,"Y",15,1.875,0.616719,0.448204806787335
"11312",117,"Y",16,2,0.851467,0.335056162955322
"11313",117,"Y",17,2.125,0.898475,0.277557696022308
"11314",117,"Y",18,2.25,0.866524,0.317890848467511
"11315",117,"Y",19,2.375,0.883622,0.283546576289068
"11316",117,"Y",20,2.5,0.928227,0.228044685881048
"11317",117,"Y",21,2.625,0.97933,0.0645704446572294
"11318",117,"Y",22,2.75,0.987448,0.0479372621983224
"11319",117,"Y",23,2.875,0.969465,0.147312997619615
"11320",117,"Y",24,3,0.992149,0.0350643261547526
"11321",117,"Y",25,3.125,0.99342,0.00956581666586019
"11322",117,"Y",26,3.25,0.933468,0.00671082165406944
"11323",117,"Y",27,3.375,0.985607,0.00986683307599225
"11324",117,"Y",28,3.5,0.97315,0.0102841792785979
"11325",117,"Y",29,3.625,0.940927,0.00971716023487845
"11326",117,"Y",30,3.75,0.915884,0.00775077343810854
"11327",117,"Y",31,3.875,0.899056,0.00990279340245555
"11328",117,"Y",32,4,0.886272,0.0116015418689661
"11329",118,"B",1,0.125,0.336785,0.0302716134490397
"11330",118,"B",2,0.25,0.459745,0.0908092076662367
"11331",118,"B",3,0.375,0.658329,0.118996274701897
"11332",118,"B",4,0.5,0.827222,0.0872257173873473
"11333",118,"B",5,0.625,0.548021,0.0182994689717069
"11334",118,"B",6,0.75,0.399843,0.0100499987939092
"11335",118,"B",7,0.875,0.426067,0.0144654032055449
"11336",118,"B",8,1,0.432015,0.0206041153827839
"11337",118,"B",9,1.125,0.34491,0.0179938008404803
"11338",118,"B",10,1.25,0.320844,0.0230875510641864
"11339",118,"B",11,1.375,0.331385,0.0271448020397604
"11340",118,"B",12,1.5,0.330313,0.0350775580937183
"11341",118,"B",13,1.625,0.372567,0.181556055319651
"11342",118,"B",14,1.75,0.588545,0.393748882538097
"11343",118,"B",15,1.875,0.36016,0.449135243405243
"11344",118,"B",16,2,0.137889,0.32842277043531
"11345",118,"B",17,2.125,0.093212,0.273327288654522
"11346",118,"B",18,2.25,0.127912,0.315597004658623
"11347",118,"B",19,2.375,0.107232,0.277984780078974
"11348",118,"B",20,2.5,0.065327,0.222866248721496
"11349",118,"B",21,2.625,0.015247,0.0485353697021174
"11350",118,"B",22,2.75,0.007509,0.0307345201078954
"11351",118,"B",23,2.875,0.027011,0.14391960851865
"11352",118,"B",24,3,0.005213,0.0241804606609919
"11353",118,"B",25,3.125,0.000786,0.00458830353103729
"11354",118,"B",26,3.25,0,0
"11355",118,"B",27,3.375,4.7e-05,0.00047
"11356",118,"B",28,3.5,0,0
"11357",118,"B",29,3.625,0,0
"11358",118,"B",30,3.75,0,0
"11359",118,"B",31,3.875,0,0
"11360",118,"B",32,4,0,0
"11361",118,"O",1,0.125,0.404397,0.0450304127420255
"11362",118,"O",2,0.25,0.389364,0.0941021651121157
"11363",118,"O",3,0.375,0.231322,0.111157048404953
"11364",118,"O",4,0.5,0.079107,0.0692764032807359
"11365",118,"O",5,0.625,0.168338,0.0117788354966255
"11366",118,"O",6,0.75,0.250922,0.00693631317084519
"11367",118,"O",7,0.875,0.239172,0.00999951594788064
"11368",118,"O",8,1,0.205123,0.0110489256756419
"11369",118,"O",9,1.125,0.276398,0.0128592927527532
"11370",118,"O",10,1.25,0.266207,0.0151585909568792
"11371",118,"O",11,1.375,0.231537,0.015193537003169
"11372",118,"O",12,1.5,0.195556,0.0133478278791311
"11373",118,"O",13,1.625,0.168863,0.0562460174213035
"11374",118,"O",14,1.75,0.067775,0.0799324745006557
"11375",118,"O",15,1.875,0.022829,0.0625738582505797
"11376",118,"O",16,2,0.010153,0.0390925487100351
"11377",118,"O",17,2.125,0.008278,0.0305842984076946
"11378",118,"O",18,2.25,0.005924,0.020731594587523
"11379",118,"O",19,2.375,0.008985,0.0245082108484055
"11380",118,"O",20,2.5,0.006281,0.0230865726640776
"11381",118,"O",21,2.625,0.00577,0.0183259351463956
"11382",118,"O",22,2.75,0.004791,0.0174725128719542
"11383",118,"O",23,2.875,0.003604,0.0153875846582939
"11384",118,"O",24,3,0.00272,0.0116018807252806
"11385",118,"O",25,3.125,0.006603,0.00612549655789701
"11386",118,"O",26,3.25,0.066572,0.00771193591490201
"11387",118,"O",27,3.375,0.014398,0.0108146550401002
"11388",118,"O",28,3.5,0.025942,0.0104879361191992
"11389",118,"O",29,3.625,0.060024,0.00989827165813213
"11390",118,"O",30,3.75,0.082693,0.00884603723412211
"11391",118,"O",31,3.875,0.101247,0.00919987324242936
"11392",118,"O",32,4,0.109729,0.0110900473626153
"11393",118,"Y",1,0.125,0.258818,0.0221329608402391
"11394",118,"Y",2,0.25,0.150891,0.0196369168669729
"11395",118,"Y",3,0.375,0.110349,0.0285492928143942
"11396",118,"Y",4,0.5,0.093671,0.0296815975195597
"11397",118,"Y",5,0.625,0.283641,0.0114004793005745
"11398",118,"Y",6,0.75,0.349235,0.00725607199578951
"11399",118,"Y",7,0.875,0.334761,0.0117120838487781
"11400",118,"Y",8,1,0.362862,0.0200923563535585
"11401",118,"Y",9,1.125,0.378692,0.0179435178920811
"11402",118,"Y",10,1.25,0.412949,0.0227320780556304
"11403",118,"Y",11,1.375,0.437078,0.0273413535166277
"11404",118,"Y",12,1.5,0.474131,0.0340058898493253
"11405",118,"Y",13,1.625,0.45857,0.142227938055912
"11406",118,"Y",14,1.75,0.34368,0.34855304133842
"11407",118,"Y",15,1.875,0.617011,0.447955667876664
"11408",118,"Y",16,2,0.851958,0.33451697007579
"11409",118,"Y",17,2.125,0.89851,0.277610496155599
"11410",118,"Y",18,2.25,0.866164,0.318184600354936
"11411",118,"Y",19,2.375,0.883783,0.283283495458154
"11412",118,"Y",20,2.5,0.928392,0.227945088496543
"11413",118,"Y",21,2.625,0.978983,0.0655034489877665
"11414",118,"Y",22,2.75,0.9877,0.0461414995399801
"11415",118,"Y",23,2.875,0.969385,0.147534044949604
"11416",118,"Y",24,3,0.992067,0.0352919284416609
"11417",118,"Y",25,3.125,0.992611,0.0101757673624224
"11418",118,"Y",26,3.25,0.933428,0.00771193591490201
"11419",118,"Y",27,3.375,0.985555,0.0110135671612862
"11420",118,"Y",28,3.5,0.974058,0.0104879361191992
"11421",118,"Y",29,3.625,0.939976,0.00989827165813213
"11422",118,"Y",30,3.75,0.917307,0.00884603723412211
"11423",118,"Y",31,3.875,0.898753,0.00919987324242936
"11424",118,"Y",32,4,0.890271,0.0110900473626153
"11425",119,"B",1,0.125,0.337319,0.0302112116956803
"11426",119,"B",2,0.25,0.460574,0.0914298600959868
"11427",119,"B",3,0.375,0.658496,0.1197459987902
"11428",119,"B",4,0.5,0.827224,0.0874757295286279
"11429",119,"B",5,0.625,0.54672,0.0189311084907057
"11430",119,"B",6,0.75,0.399759,0.010450557908842
"11431",119,"B",7,0.875,0.426583,0.0150144580489957
"11432",119,"B",8,1,0.431582,0.0199688716342069
"11433",119,"B",9,1.125,0.345189,0.0180466281301712
"11434",119,"B",10,1.25,0.320612,0.0227311217265997
"11435",119,"B",11,1.375,0.33114,0.0267045223726528
"11436",119,"B",12,1.5,0.330073,0.0335751286466093
"11437",119,"B",13,1.625,0.371447,0.182060065265962
"11438",119,"B",14,1.75,0.587951,0.394174750124045
"11439",119,"B",15,1.875,0.359719,0.44907249481008
"11440",119,"B",16,2,0.137248,0.327978113177133
"11441",119,"B",17,2.125,0.09324,0.273360045996987
"11442",119,"B",18,2.25,0.128029,0.315740038605793
"11443",119,"B",19,2.375,0.10701,0.277698753102616
"11444",119,"B",20,2.5,0.064961,0.222626313207409
"11445",119,"B",21,2.625,0.015404,0.0489750604848524
"11446",119,"B",22,2.75,0.007428,0.0305895046370384
"11447",119,"B",23,2.875,0.027003,0.143972165838969
"11448",119,"B",24,3,0.005185,0.0238057898695492
"11449",119,"B",25,3.125,0.000818,0.00480244844960475
"11450",119,"B",26,3.25,0,0
"11451",119,"B",27,3.375,4.7e-05,0.00047
"11452",119,"B",28,3.5,0,0
"11453",119,"B",29,3.625,0,0
"11454",119,"B",30,3.75,0,0
"11455",119,"B",31,3.875,0,0
"11456",119,"B",32,4,0,0
"11457",119,"O",1,0.125,0.404411,0.0448213758865526
"11458",119,"O",2,0.25,0.388506,0.094119765547236
"11459",119,"O",3,0.375,0.231187,0.111952865853123
"11460",119,"O",4,0.5,0.079028,0.0693936728696748
"11461",119,"O",5,0.625,0.168723,0.0120015895832699
"11462",119,"O",6,0.75,0.251219,0.00742018398040307
"11463",119,"O",7,0.875,0.239265,0.00932941882196075
"11464",119,"O",8,1,0.204795,0.0109043627169416
"11465",119,"O",9,1.125,0.277149,0.0116732837944365
"11466",119,"O",10,1.25,0.267779,0.0156211155656423
"11467",119,"O",11,1.375,0.231208,0.0141165543625457
"11468",119,"O",12,1.5,0.195402,0.0138524328169999
"11469",119,"O",13,1.625,0.168722,0.0561076717057696
"11470",119,"O",14,1.75,0.067728,0.0801017472665329
"11471",119,"O",15,1.875,0.022939,0.0630712165938335
"11472",119,"O",16,2,0.010326,0.0398799451384079
"11473",119,"O",17,2.125,0.00823,0.0305097417792144
"11474",119,"O",18,2.25,0.005822,0.0201023772653179
"11475",119,"O",19,2.375,0.009308,0.0256496113346024
"11476",119,"O",20,2.5,0.006155,0.0221825228092257
"11477",119,"O",21,2.625,0.005627,0.0177922628457349
"11478",119,"O",22,2.75,0.004558,0.0169256375974676
"11479",119,"O",23,2.875,0.003534,0.0151886269253935
"11480",119,"O",24,3,0.002829,0.0119785692051271
"11481",119,"O",25,3.125,0.006187,0.00609468480138906
"11482",119,"O",26,3.25,0.066734,0.00643347024504966
"11483",119,"O",27,3.375,0.013754,0.00959901531145226
"11484",119,"O",28,3.5,0.026048,0.0107341659756089
"11485",119,"O",29,3.625,0.058756,0.0101234034281805
"11486",119,"O",30,3.75,0.085274,0.00759092520412008
"11487",119,"O",31,3.875,0.101505,0.00958715865682378
"11488",119,"O",32,4,0.113226,0.0108732608733628
"11489",119,"Y",1,0.125,0.25827,0.0215630693454332
"11490",119,"Y",2,0.25,0.15092,0.0193896150481945
"11491",119,"Y",3,0.375,0.110317,0.0284364009677737
"11492",119,"Y",4,0.5,0.093748,0.029569075027464
"11493",119,"Y",5,0.625,0.284557,0.0113656780428506
"11494",119,"Y",6,0.75,0.349022,0.00715762756248412
"11495",119,"Y",7,0.875,0.334152,0.0123382666628025
"11496",119,"Y",8,1,0.363623,0.0196759138763283
"11497",119,"Y",9,1.125,0.377662,0.0181833633585842
"11498",119,"Y",10,1.25,0.411609,0.0227271256742717
"11499",119,"Y",11,1.375,0.437652,0.027112252550901
"11500",119,"Y",12,1.5,0.474525,0.0336335732189541
"11501",119,"Y",13,1.625,0.459831,0.142678746794569
"11502",119,"Y",14,1.75,0.344321,0.348827142598066
"11503",119,"Y",15,1.875,0.617342,0.44789226274436
"11504",119,"Y",16,2,0.852426,0.333985233333524
"11505",119,"Y",17,2.125,0.89853,0.27764519124635
"11506",119,"Y",18,2.25,0.866149,0.318226621966615
"11507",119,"Y",19,2.375,0.883682,0.283286278224525
"11508",119,"Y",20,2.5,0.928884,0.227302843294353
"11509",119,"Y",21,2.625,0.978969,0.0652593809890249
"11510",119,"Y",22,2.75,0.988014,0.0453463618087816
"11511",119,"Y",23,2.875,0.969463,0.147470813174621
"11512",119,"Y",24,3,0.991986,0.0353214503174098
"11513",119,"Y",25,3.125,0.992995,0.0104437828879243
"11514",119,"Y",26,3.25,0.933266,0.00643347024504966
"11515",119,"Y",27,3.375,0.986199,0.00979617009268666
"11516",119,"Y",28,3.5,0.973952,0.0107341659756089
"11517",119,"Y",29,3.625,0.941244,0.0101234034281805
"11518",119,"Y",30,3.75,0.914726,0.00759092520412008
"11519",119,"Y",31,3.875,0.898495,0.00958715865682377
"11520",119,"Y",32,4,0.886774,0.0108732608733628
"11521",120,"B",1,0.125,0.336629,0.0296513010769436
"11522",120,"B",2,0.25,0.460963,0.09205980561076
"11523",120,"B",3,0.375,0.658679,0.120362358033204
"11524",120,"B",4,0.5,0.826866,0.0877928659810791
"11525",120,"B",5,0.625,0.546731,0.0194701776358542
"11526",120,"B",6,0.75,0.399275,0.0112263522503298
"11527",120,"B",7,0.875,0.426205,0.0145848085833905
"11528",120,"B",8,1,0.430498,0.0194332006856536
"11529",120,"B",9,1.125,0.344857,0.018423317762383
"11530",120,"B",10,1.25,0.320051,0.0224741085372803
"11531",120,"B",11,1.375,0.330889,0.0267251967327472
"11532",120,"B",12,1.5,0.330061,0.0314763977473839
"11533",120,"B",13,1.625,0.370445,0.182566969240265
"11534",120,"B",14,1.75,0.587461,0.394551130942851
"11535",120,"B",15,1.875,0.359232,0.449007716943426
"11536",120,"B",16,2,0.136593,0.327563269316098
"11537",120,"B",17,2.125,0.093305,0.273398709984543
"11538",120,"B",18,2.25,0.128156,0.315914635676069
"11539",120,"B",19,2.375,0.106654,0.277335658651382
"11540",120,"B",20,2.5,0.06469,0.222448370811673
"11541",120,"B",21,2.625,0.015554,0.0494202069251562
"11542",120,"B",22,2.75,0.007352,0.0305149556973646
"11543",120,"B",23,2.875,0.027025,0.144067096023227
"11544",120,"B",24,3,0.005159,0.0234363573849425
"11545",120,"B",25,3.125,0.00084,0.004944806478631
"11546",120,"B",26,3.25,0,0
"11547",120,"B",27,3.375,3.3e-05,0.00033
"11548",120,"B",28,3.5,0,0
"11549",120,"B",29,3.625,0,0
"11550",120,"B",30,3.75,0,0
"11551",120,"B",31,3.875,0,0
"11552",120,"B",32,4,0,0
"11553",120,"O",1,0.125,0.404113,0.0445508780876858
"11554",120,"O",2,0.25,0.387674,0.0938660044527261
"11555",120,"O",3,0.375,0.231141,0.11280399653981
"11556",120,"O",4,0.5,0.078901,0.0694938766214606
"11557",120,"O",5,0.625,0.168791,0.0116059293014172
"11558",120,"O",6,0.75,0.251465,0.00769652125274396
"11559",120,"O",7,0.875,0.239576,0.0086916437287242
"11560",120,"O",8,1,0.204434,0.0113977688761238
"11561",120,"O",9,1.125,0.278222,0.0112967196454314
"11562",120,"O",10,1.25,0.267499,0.0158530530787982
"11563",120,"O",11,1.375,0.231135,0.0137206868441324
"11564",120,"O",12,1.5,0.19639,0.0138224491682951
"11565",120,"O",13,1.625,0.168889,0.0561171788008419
"11566",120,"O",14,1.75,0.066978,0.0792252747396673
"11567",120,"O",15,1.875,0.023015,0.0633103712361617
"11568",120,"O",16,2,0.010521,0.0407255567019884
"11569",120,"O",17,2.125,0.008163,0.030591768401637
"11570",120,"O",18,2.25,0.005882,0.0201745533288894
"11571",120,"O",19,2.375,0.009601,0.026445994121048
"11572",120,"O",20,2.5,0.006088,0.0220278991143944
"11573",120,"O",21,2.625,0.005661,0.0182049271552312
"11574",120,"O",22,2.75,0.004558,0.016491658007562
"11575",120,"O",23,2.875,0.003534,0.0151163649363492
"11576",120,"O",24,3,0.002713,0.0116539467888598
"11577",120,"O",25,3.125,0.006402,0.00628583432261089
"11578",120,"O",26,3.25,0.066424,0.00676125503859821
"11579",120,"O",27,3.375,0.013802,0.00977648157156714
"11580",120,"O",28,3.5,0.026009,0.0105996864352325
"11581",120,"O",29,3.625,0.05919,0.0100375708357564
"11582",120,"O",30,3.75,0.083901,0.00915355530640826
"11583",120,"O",31,3.875,0.101744,0.0094659871715164
"11584",120,"O",32,4,0.110082,0.00983088700951951
"11585",120,"Y",1,0.125,0.259258,0.0218984948516485
"11586",120,"Y",2,0.25,0.151363,0.019161307050376
"11587",120,"Y",3,0.375,0.11018,0.0287796048716041
"11588",120,"Y",4,0.5,0.094233,0.0300399332034658
"11589",120,"Y",5,0.625,0.284478,0.0114192339957856
"11590",120,"Y",6,0.75,0.34926,0.008114981780197
"11591",120,"Y",7,0.875,0.334219,0.0134691543981803
"11592",120,"Y",8,1,0.365068,0.0186965014822765
"11593",120,"Y",9,1.125,0.376921,0.0190574055437934
"11594",120,"Y",10,1.25,0.41245,0.0226615257093327
"11595",120,"Y",11,1.375,0.437976,0.0269571568803297
"11596",120,"Y",12,1.5,0.473549,0.0311663619981868
"11597",120,"Y",13,1.625,0.460666,0.143007874488283
"11598",120,"Y",14,1.75,0.345561,0.349530558741206
"11599",120,"Y",15,1.875,0.617753,0.447740395213633
"11600",120,"Y",16,2,0.852886,0.333552150608803
"11601",120,"Y",17,2.125,0.898532,0.277715629893005
"11602",120,"Y",18,2.25,0.865962,0.318367514833109
"11603",120,"Y",19,2.375,0.883745,0.28302154908677
"11604",120,"Y",20,2.5,0.929222,0.227002440506616
"11605",120,"Y",21,2.625,0.978785,0.0659772663249787
"11606",120,"Y",22,2.75,0.98809,0.0449548381684049
"11607",120,"Y",23,2.875,0.969441,0.147542650635556
"11608",120,"Y",24,3,0.992128,0.0346508765904248
"11609",120,"Y",25,3.125,0.992758,0.0107580477745357
"11610",120,"Y",26,3.25,0.933576,0.00676125503859821
"11611",120,"Y",27,3.375,0.986165,0.00989857019569957
"11612",120,"Y",28,3.5,0.973991,0.0105996864352325
"11613",120,"Y",29,3.625,0.94081,0.0100375708357564
"11614",120,"Y",30,3.75,0.916099,0.00915355530640825
"11615",120,"Y",31,3.875,0.898256,0.00946598717151641
"11616",120,"Y",32,4,0.889918,0.00983088700951951
"11617",121,"B",1,0.125,0.336828,0.0291191945443052
"11618",121,"B",2,0.25,0.461994,0.0919836149440857
"11619",121,"B",3,0.375,0.659183,0.121431881436849
"11620",121,"B",4,0.5,0.827144,0.0879031610422067
"11621",121,"B",5,0.625,0.546865,0.0196358637819844
"11622",121,"B",6,0.75,0.39898,0.0111774484358173
"11623",121,"B",7,0.875,0.425681,0.0138680047067145
"11624",121,"B",8,1,0.429165,0.019916042845562
"11625",121,"B",9,1.125,0.344162,0.0186689488864599
"11626",121,"B",10,1.25,0.31974,0.0223406274836594
"11627",121,"B",11,1.375,0.330415,0.0261386527324318
"11628",121,"B",12,1.5,0.330098,0.030214833403078
"11629",121,"B",13,1.625,0.36936,0.183128523063984
"11630",121,"B",14,1.75,0.587295,0.394672744981603
"11631",121,"B",15,1.875,0.358894,0.448938169421621
"11632",121,"B",16,2,0.135911,0.327161305439332
"11633",121,"B",17,2.125,0.093348,0.27343146445414
"11634",121,"B",18,2.25,0.128303,0.316133293539036
"11635",121,"B",19,2.375,0.106283,0.276974909360309
"11636",121,"B",20,2.5,0.064415,0.222250512208111
"11637",121,"B",21,2.625,0.015701,0.0498279433489266
"11638",121,"B",22,2.75,0.007293,0.0305016484237435
"11639",121,"B",23,2.875,0.027078,0.144197095461018
"11640",121,"B",24,3,0.00514,0.0231009248142304
"11641",121,"B",25,3.125,0.000864,0.00509764294908575
"11642",121,"B",26,3.25,0,0
"11643",121,"B",27,3.375,2.3e-05,0.00023
"11644",121,"B",28,3.5,0,0
"11645",121,"B",29,3.625,0,0
"11646",121,"B",30,3.75,0,0
"11647",121,"B",31,3.875,0,0
"11648",121,"B",32,4,0,0
"11649",121,"O",1,0.125,0.403885,0.0441646354592962
"11650",121,"O",2,0.25,0.386873,0.0930541634987089
"11651",121,"O",3,0.375,0.231094,0.113622578155341
"11652",121,"O",4,0.5,0.078612,0.069461414737779
"11653",121,"O",5,0.625,0.168665,0.0112219335646444
"11654",121,"O",6,0.75,0.251688,0.00773129910549229
"11655",121,"O",7,0.875,0.239073,0.0090256856254858
"11656",121,"O",8,1,0.204416,0.0109387617713756
"11657",121,"O",9,1.125,0.278468,0.0109005595259967
"11658",121,"O",10,1.25,0.266255,0.015858989580205
"11659",121,"O",11,1.375,0.231599,0.0134716424575866
"11660",121,"O",12,1.5,0.196062,0.0146012506728746
"11661",121,"O",13,1.625,0.168542,0.0555848231230087
"11662",121,"O",14,1.75,0.067332,0.0795457252151239
"11663",121,"O",15,1.875,0.023113,0.0634134591312436
"11664",121,"O",16,2,0.010716,0.0414691749217038
"11665",121,"O",17,2.125,0.008261,0.0309302535529291
"11666",121,"O",18,2.25,0.005911,0.0201765635369757
"11667",121,"O",19,2.375,0.009615,0.026588340936158
"11668",121,"O",20,2.5,0.006106,0.0219316284683269
"11669",121,"O",21,2.625,0.005672,0.0182316301902474
"11670",121,"O",22,2.75,0.004522,0.0164594118480533
"11671",121,"O",23,2.875,0.003426,0.0145413421080391
"11672",121,"O",24,3,0.002874,0.0123738206865882
"11673",121,"O",25,3.125,0.005859,0.00619003916372787
"11674",121,"O",26,3.25,0.065776,0.00690776345567767
"11675",121,"O",27,3.375,0.01369,0.00954239344856796
"11676",121,"O",28,3.5,0.026771,0.0108622531937183
"11677",121,"O",29,3.625,0.059153,0.0100652563230394
"11678",121,"O",30,3.75,0.08313,0.00715804978801327
"11679",121,"O",31,3.875,0.100938,0.00971210615987109
"11680",121,"O",32,4,0.113616,0.00982073378730999
"11681",121,"Y",1,0.125,0.259287,0.021928827274995
"11682",121,"Y",2,0.25,0.151133,0.0188066077738543
"11683",121,"Y",3,0.375,0.109723,0.0290749114488346
"11684",121,"Y",4,0.5,0.094244,0.0302976390719365
"11685",121,"Y",5,0.625,0.28447,0.0122176846489758
"11686",121,"Y",6,0.75,0.349332,0.00796937167212603
"11687",121,"Y",7,0.875,0.335246,0.0126963163352544
"11688",121,"Y",8,1,0.366419,0.0182894278397951
"11689",121,"Y",9,1.125,0.37737,0.0194617547767384
"11690",121,"Y",10,1.25,0.414005,0.0225885256247279
"11691",121,"Y",11,1.375,0.437986,0.0265257146820579
"11692",121,"Y",12,1.5,0.47384,0.0294815025040955
"11693",121,"Y",13,1.625,0.462098,0.14343081320894
"11694",121,"Y",14,1.75,0.345373,0.349459264213219
"11695",121,"Y",15,1.875,0.617993,0.447651034780893
"11696",121,"Y",16,2,0.853373,0.333041891639578
"11697",121,"Y",17,2.125,0.898391,0.277806920485608
"11698",121,"Y",18,2.25,0.865786,0.318597058461948
"11699",121,"Y",19,2.375,0.884102,0.282553034971697
"11700",121,"Y",20,2.5,0.929479,0.226712828764194
"11701",121,"Y",21,2.625,0.978627,0.0661668794058102
"11702",121,"Y",22,2.75,0.988185,0.0448411458215093
"11703",121,"Y",23,2.875,0.969496,0.147511204107938
"11704",121,"Y",24,3,0.991986,0.0350322507112944
"11705",121,"Y",25,3.125,0.993277,0.0107807709006416
"11706",121,"Y",26,3.25,0.934224,0.00690776345567767
"11707",121,"Y",27,3.375,0.986287,0.00962662191503071
"11708",121,"Y",28,3.5,0.973229,0.0108622531937184
"11709",121,"Y",29,3.625,0.940847,0.0100652563230394
"11710",121,"Y",30,3.75,0.91687,0.00715804978801327
"11711",121,"Y",31,3.875,0.899062,0.0097121061598711
"11712",121,"Y",32,4,0.886384,0.00982073378731
"11713",122,"B",1,0.125,0.336754,0.028800548605886
"11714",122,"B",2,0.25,0.462389,0.09156453141436
"11715",122,"B",3,0.375,0.65922,0.121780935961407
"11716",122,"B",4,0.5,0.827295,0.088626044892759
"11717",122,"B",5,0.625,0.547042,0.0185942761910946
"11718",122,"B",6,0.75,0.398096,0.0113372267822034
"11719",122,"B",7,0.875,0.425883,0.0141038575925134
"11720",122,"B",8,1,0.429212,0.020314055839405
"11721",122,"B",9,1.125,0.343238,0.0182453911711944
"11722",122,"B",10,1.25,0.319397,0.0227620295867722
"11723",122,"B",11,1.375,0.329928,0.02577768230564
"11724",122,"B",12,1.5,0.330452,0.0298888259246079
"11725",122,"B",13,1.625,0.368883,0.183555964028149
"11726",122,"B",14,1.75,0.586952,0.394914636084736
"11727",122,"B",15,1.875,0.358597,0.448845293239927
"11728",122,"B",16,2,0.135297,0.326847298066751
"11729",122,"B",17,2.125,0.093366,0.273461356648061
"11730",122,"B",18,2.25,0.128443,0.31637554920114
