t,y,estrategia,frequencia_media
35,17,Y,0.290266
35,17,B,0.7097339999999999
36,17,O,0.0
36,17,Y,0.288152
36,17,B,0.7118479999999999
37,17,O,0.0
37,17,Y,0.29015399999999997
37,17,B,0.709846
38,17,O,0.0
38,17,Y,0.290408
38,17,B,0.7095920000000002
39,17,O,0.0
39,17,Y,0.287794
39,17,B,0.712206
40,17,O,0.0
40,17,Y,0.29143800000000003
40,17,B,0.7085619999999999
41,17,O,0.0
41,17,Y,0.2897859999999999
41,17,B,0.7102140000000001
42,17,O,0.0
42,17,Y,0.2905459999999999
42,17,B,0.7094539999999998
43,17,O,0.0
43,17,Y,0.28991200000000006
43,17,B,0.7100879999999999
44,17,O,0.0
44,17,Y,0.2891259999999999
44,17,B,0.7108739999999999
45,17,O,0.0
45,17,Y,0.2892079999999999
45,17,B,0.7107920000000001
46,17,O,0.0
46,17,Y,0.28919399999999995
46,17,B,0.710806
47,17,O,0.0
47,17,Y,0.29067399999999993
47,17,B,0.7093259999999998
48,17,O,0.0
48,17,Y,0.28912200000000005
48,17,B,0.710878
49,17,O,0.0
49,17,Y,0.290248
49,17,B,0.7097520000000003
50,17,O,0.0
50,17,Y,0.29187799999999997
50,17,B,0.708122
51,17,O,0.0
51,17,Y,0.28877200000000003
51,17,B,0.7112280000000003
52,17,O,0.0
52,17,Y,0.29103999999999997
52,17,B,0.7089600000000001
53,17,O,0.0
53,17,Y,0.2861019999999999
53,17,B,0.7138979999999999
54,17,O,0.0
54,17,Y,0.2910740000000001
54,17,B,0.7089259999999998
55,17,O,0.0
55,17,Y,0.28989600000000004
55,17,B,0.7101040000000002
56,17,O,0.0
56,17,Y,0.29119599999999995
56,17,B,0.708804
57,17,O,0.0
57,17,Y,0.2862200000000001
57,17,B,0.7137800000000002
58,17,O,0.0
58,17,Y,0.28868199999999994
58,17,B,0.7113179999999997
59,17,O,0.0
59,17,Y,0.28767000000000004
59,17,B,0.7123299999999999
60,17,O,0.0
60,17,Y,0.29159199999999996
60,17,B,0.7084079999999999
61,17,O,0.0
61,17,Y,0.2897840000000001
61,17,B,0.7102160000000001
62,17,O,0.0
62,17,Y,0.290392
62,17,B,0.709608
63,17,O,0.0
63,17,Y,0.290818
63,17,B,0.7091820000000001
64,17,O,0.0
64,17,Y,0.289414
64,17,B,0.7105859999999998
65,17,O,0.0
65,17,Y,0.29127400000000003
65,17,B,0.7087260000000002
66,17,O,0.0
66,17,Y,0.288414
66,17,B,0.711586
67,17,O,0.0
67,17,Y,0.28976999999999997
67,17,B,0.7102300000000001
68,17,O,0.0
68,17,Y,0.28872799999999993
68,17,B,0.7112719999999999
69,17,O,0.0
69,17,Y,0.2901660000000001
69,17,B,0.7098340000000001
70,17,O,0.0
70,17,Y,0.2872139999999999
70,17,B,0.7127860000000001
71,17,O,0.0
71,17,Y,0.29041999999999996
71,17,B,0.7095800000000001
72,17,O,0.0
72,17,Y,0.2888259999999999
72,17,B,0.7111740000000001
73,17,O,0.0
73,17,Y,0.29097399999999995
73,17,B,0.7090259999999999
74,17,O,0.0
74,17,Y,0.28921199999999997
74,17,B,0.710788
75,17,O,0.0
75,17,Y,0.29061799999999993
75,17,B,0.7093820000000001
76,17,O,0.0
76,17,Y,0.289106
76,17,B,0.7108939999999997
77,17,O,0.0
77,17,Y,0.29151400000000005
77,17,B,0.7084860000000002
78,17,O,0.0
78,17,Y,0.29200799999999993
78,17,B,0.7079919999999998
79,17,O,0.0
79,17,Y,0.288532
79,17,B,0.7114679999999999
80,17,O,0.0
80,17,Y,0.288658
80,17,B,0.7113420000000003
81,17,O,0.0
81,17,Y,0.2896080000000001
81,17,B,0.7103919999999999
82,17,O,0.0
82,17,Y,0.288454
82,17,B,0.7115460000000001
83,17,O,0.0
83,17,Y,0.29009399999999996
83,17,B,0.7099059999999998
84,17,O,0.0
84,17,Y,0.29019
84,17,B,0.70981
85,17,O,0.0
85,17,Y,0.29164999999999996
85,17,B,0.7083499999999999
86,17,O,0.0
86,17,Y,0.288156
86,17,B,0.7118439999999999
87,17,O,0.0
87,17,Y,0.29164799999999996
87,17,B,0.708352
88,17,O,0.0
88,17,Y,0.28801000000000004
88,17,B,0.71199
89,17,O,0.0
89,17,Y,0.289348
89,17,B,0.7106519999999997
90,17,O,0.0
90,17,Y,0.288138
90,17,B,0.711862
91,17,O,0.0
91,17,Y,0.29007200000000005
91,17,B,0.7099280000000001
92,17,O,0.0
92,17,Y,0.2895340000000002
92,17,B,0.7104660000000002
93,17,O,0.0
93,17,Y,0.2893920000000001
93,17,B,0.7106080000000001
94,17,O,0.0
94,17,Y,0.29075999999999996
94,17,B,0.7092399999999999
95,17,O,0.0
95,17,Y,0.288306
95,17,B,0.7116939999999999
96,17,O,0.0
96,17,Y,0.29067599999999993
96,17,B,0.7093239999999998
97,17,O,0.0
97,17,Y,0.289852
97,17,B,0.7101479999999999
98,17,O,0.0
98,17,Y,0.29189599999999993
98,17,B,0.7081040000000002
99,17,O,0.0
99,17,Y,0.28954200000000013
99,17,B,0.710458
100,17,O,0.0
100,17,Y,0.29180799999999996
100,17,B,0.7081919999999998
