t,y,estrategia,n_vizinhos_media
91,13,Y,13.91927111835097
91,13,B,5.42279791353874
92,13,O,0.0
92,13,Y,13.907083954255782
92,13,B,5.407427291858738
93,13,O,0.0
93,13,Y,13.924022319088076
93,13,B,5.423061345647898
94,13,O,0.0
94,13,Y,13.922206441880242
94,13,B,5.4292390680520555
95,13,O,0.0
95,13,Y,13.90804959118508
95,13,B,5.412517119046636
96,13,O,0.0
96,13,Y,13.917978239269504
96,13,B,5.426059071158039
97,13,O,0.0
97,13,Y,13.91358570590569
97,13,B,5.422761356304669
98,13,O,0.0
98,13,Y,13.902026460002846
98,13,B,5.41614419055581
99,13,O,0.0
99,13,Y,13.90684794109885
99,13,B,5.408431885910659
100,13,O,0.0
100,13,Y,13.906759350432827
100,13,B,5.411355266940958
