t,y,estrategia,frequencia_media
52,24,B,0.733038
53,24,O,0.0
53,24,Y,0.2582519999999999
53,24,B,0.7417479999999999
54,24,O,0.0
54,24,Y,0.26609999999999995
54,24,B,0.7339
55,24,O,0.0
55,24,Y,0.261162
55,24,B,0.7388379999999999
56,24,O,0.0
56,24,Y,0.26547599999999993
56,24,B,0.7345239999999998
57,24,O,0.0
57,24,Y,0.26252400000000004
57,24,B,0.7374759999999999
58,24,O,0.0
58,24,Y,0.263914
58,24,B,0.7360859999999999
59,24,O,0.0
59,24,Y,0.261664
59,24,B,0.7383359999999999
60,24,O,0.0
60,24,Y,0.265602
60,24,B,0.7343979999999999
61,24,O,0.0
61,24,Y,0.26251599999999997
61,24,B,0.7374840000000004
62,24,O,0.0
62,24,Y,0.26610799999999996
62,24,B,0.733892
63,24,O,0.0
63,24,Y,0.26174
63,24,B,0.7382599999999999
64,24,O,0.0
64,24,Y,0.26199400000000006
64,24,B,0.7380059999999999
65,24,O,0.0
65,24,Y,0.262794
65,24,B,0.7372059999999999
66,24,O,0.0
66,24,Y,0.2653979999999999
66,24,B,0.734602
67,24,O,0.0
67,24,Y,0.26413800000000004
67,24,B,0.7358620000000002
68,24,O,0.0
68,24,Y,0.264356
68,24,B,0.7356440000000002
69,24,O,0.0
69,24,Y,0.26316799999999996
69,24,B,0.736832
70,24,O,0.0
70,24,Y,0.26345599999999997
70,24,B,0.736544
71,24,O,0.0
71,24,Y,0.263044
71,24,B,0.7369559999999998
72,24,O,0.0
72,24,Y,0.26314000000000004
72,24,B,0.73686
73,24,O,0.0
73,24,Y,0.26576400000000006
73,24,B,0.7342359999999999
74,24,O,0.0
74,24,Y,0.26126000000000005
74,24,B,0.7387400000000001
75,24,O,0.0
75,24,Y,0.262212
75,24,B,0.7377879999999998
76,24,O,0.0
76,24,Y,0.26790400000000003
76,24,B,0.732096
77,24,O,0.0
77,24,Y,0.26439399999999996
77,24,B,0.7356059999999998
78,24,O,0.0
78,24,Y,0.2643100000000001
78,24,B,0.7356900000000002
79,24,O,0.0
79,24,Y,0.262774
79,24,B,0.7372260000000002
80,24,O,0.0
80,24,Y,0.26292799999999994
80,24,B,0.7370720000000002
81,24,O,0.0
81,24,Y,0.26588999999999996
81,24,B,0.7341100000000002
82,24,O,0.0
82,24,Y,0.263322
82,24,B,0.7366780000000002
83,24,O,0.0
83,24,Y,0.26245599999999997
83,24,B,0.7375440000000002
84,24,O,0.0
84,24,Y,0.263876
84,24,B,0.7361240000000001
85,24,O,0.0
85,24,Y,0.265166
85,24,B,0.734834
86,24,O,0.0
86,24,Y,0.26293200000000005
86,24,B,0.7370680000000001
87,24,O,0.0
87,24,Y,0.262876
87,24,B,0.7371239999999999
88,24,O,0.0
88,24,Y,0.26256999999999997
88,24,B,0.7374299999999999
89,24,O,0.0
89,24,Y,0.2660359999999999
89,24,B,0.7339639999999998
90,24,O,0.0
90,24,Y,0.263106
90,24,B,0.7368940000000002
91,24,O,0.0
91,24,Y,0.26320200000000005
91,24,B,0.736798
92,24,O,0.0
92,24,Y,0.263208
92,24,B,0.7367919999999999
93,24,O,0.0
93,24,Y,0.26619
93,24,B,0.73381
94,24,O,0.0
94,24,Y,0.2629700000000001
94,24,B,0.7370300000000001
95,24,O,0.0
95,24,Y,0.26313600000000004
95,24,B,0.7368640000000001
96,24,O,0.0
96,24,Y,0.2666460000000001
96,24,B,0.7333540000000004
97,24,O,0.0
97,24,Y,0.26293800000000006
97,24,B,0.7370620000000001
98,24,O,0.0
98,24,Y,0.26236400000000015
98,24,B,0.7376360000000001
99,24,O,0.0
99,24,Y,0.26432
99,24,B,0.7356799999999999
100,24,O,0.0
100,24,Y,0.26409
100,24,B,0.7359100000000001
