t,y,estrategia,frequencia_media
33,7,O,0.19843999999999998
33,7,Y,0.49628199999999995
33,7,B,0.30527800000000005
34,7,O,0.19941200000000003
34,7,Y,0.4953019999999998
34,7,B,0.305286
35,7,O,0.20103200000000007
35,7,Y,0.4945359999999999
35,7,B,0.304432
36,7,O,0.20155599999999999
36,7,Y,0.4947700000000001
36,7,B,0.303674
37,7,O,0.20210399999999995
37,7,Y,0.494692
37,7,B,0.303204
38,7,O,0.20174400000000003
38,7,Y,0.495892
38,7,B,0.3023639999999999
39,7,O,0.20185800000000004
39,7,Y,0.4955299999999999
39,7,B,0.302612
40,7,O,0.202052
40,7,Y,0.49444200000000005
40,7,B,0.30350599999999994
41,7,O,0.20202200000000003
41,7,Y,0.4933260000000002
41,7,B,0.3046520000000001
42,7,O,0.20268999999999998
42,7,Y,0.49160200000000004
42,7,B,0.305708
43,7,O,0.20362000000000002
43,7,Y,0.49055800000000005
43,7,B,0.3058220000000001
44,7,O,0.203742
44,7,Y,0.4901319999999999
44,7,B,0.306126
45,7,O,0.20394600000000002
45,7,Y,0.48974199999999996
45,7,B,0.30631200000000003
46,7,O,0.20364599999999997
46,7,Y,0.4903259999999999
46,7,B,0.30602799999999997
47,7,O,0.20363200000000004
47,7,Y,0.4907720000000001
47,7,B,0.3055960000000001
48,7,O,0.20312999999999998
48,7,Y,0.4911079999999999
48,7,B,0.305762
49,7,O,0.20310000000000003
49,7,Y,0.490372
49,7,B,0.306528
50,7,O,0.20334400000000002
50,7,Y,0.489646
50,7,B,0.30701
51,7,O,0.20399600000000004
51,7,Y,0.4892180000000001
51,7,B,0.30678600000000006
52,7,O,0.20396399999999995
52,7,Y,0.48933400000000016
52,7,B,0.306702
53,7,O,0.20362600000000008
53,7,Y,0.4898719999999999
53,7,B,0.306502
54,7,O,0.2036059999999999
54,7,Y,0.48977399999999993
54,7,B,0.3066199999999999
55,7,O,0.20389599999999997
55,7,Y,0.48932400000000004
55,7,B,0.30678000000000005
56,7,O,0.20376799999999995
56,7,Y,0.4895599999999998
56,7,B,0.30667199999999994
57,7,O,0.20311200000000004
57,7,Y,0.49001199999999995
57,7,B,0.3068760000000001
58,7,O,0.20228600000000005
58,7,Y,0.48994200000000004
58,7,B,0.30777200000000005
59,7,O,0.20251999999999995
59,7,Y,0.4887100000000001
59,7,B,0.30876999999999993
60,7,O,0.202918
60,7,Y,0.487484
60,7,B,0.309598
61,7,O,0.203536
61,7,Y,0.486522
61,7,B,0.3099419999999999
62,7,O,0.20442800000000003
62,7,Y,0.4865980000000001
62,7,B,0.30897399999999997
63,7,O,0.204444
63,7,Y,0.4874779999999999
63,7,B,0.30807799999999996
64,7,O,0.203762
64,7,Y,0.48848199999999986
64,7,B,0.307756
65,7,O,0.20424
65,7,Y,0.48808399999999996
65,7,B,0.307676
66,7,O,0.20391800000000007
66,7,Y,0.4881039999999999
66,7,B,0.307978
67,7,O,0.20365999999999995
67,7,Y,0.48795799999999995
67,7,B,0.30838199999999993
68,7,O,0.20395400000000002
68,7,Y,0.4876559999999999
68,7,B,0.30839
69,7,O,0.20359400000000005
69,7,Y,0.4876559999999999
69,7,B,0.30875
70,7,O,0.20333599999999996
70,7,Y,0.48750599999999983
70,7,B,0.30915800000000004
71,7,O,0.20380799999999996
71,7,Y,0.486888
71,7,B,0.30930399999999997
72,7,O,0.20384000000000005
72,7,Y,0.48650000000000004
72,7,B,0.3096600000000001
73,7,O,0.20404199999999995
73,7,Y,0.48669199999999996
73,7,B,0.3092660000000001
74,7,O,0.20386000000000007
74,7,Y,0.4868179999999998
74,7,B,0.3093220000000001
75,7,O,0.20340800000000006
75,7,Y,0.4867639999999999
75,7,B,0.309828
76,7,O,0.203796
76,7,Y,0.48630600000000007
76,7,B,0.309898
77,7,O,0.204602
77,7,Y,0.48623600000000006
77,7,B,0.30916199999999994
78,7,O,0.20375200000000004
78,7,Y,0.4870399999999999
78,7,B,0.3092080000000001
79,7,O,0.203006
79,7,Y,0.487032
79,7,B,0.3099619999999999
80,7,O,0.20317999999999997
80,7,Y,0.48611599999999994
80,7,B,0.3107039999999999
81,7,O,0.20353600000000005
81,7,Y,0.48535799999999996
81,7,B,0.311106
82,7,O,0.203918
82,7,Y,0.48516
82,7,B,0.310922
83,7,O,0.20393600000000003
83,7,Y,0.485482
83,7,B,0.31058200000000014
84,7,O,0.20426999999999992
84,7,Y,0.48639000000000016
84,7,B,0.30933999999999995
85,7,O,0.20348400000000003
85,7,Y,0.4879419999999999
85,7,B,0.308574
86,7,O,0.20259600000000003
86,7,Y,0.48884000000000005
86,7,B,0.3085640000000001
87,7,O,0.20217600000000002
87,7,Y,0.48883799999999994
87,7,B,0.308986
88,7,O,0.20179199999999994
88,7,Y,0.48864799999999986
88,7,B,0.30955999999999995
89,7,O,0.20246199999999998
89,7,Y,0.4877980000000002
89,7,B,0.30974
90,7,O,0.20352199999999995
90,7,Y,0.4871559999999999
90,7,B,0.30932199999999993
91,7,O,0.20322600000000002
91,7,Y,0.4878180000000001
91,7,B,0.308956
92,7,O,0.20270400000000002
92,7,Y,0.48824
92,7,B,0.30905600000000005
93,7,O,0.20280000000000004
93,7,Y,0.48786199999999996
93,7,B,0.30933799999999995
94,7,O,0.202694
94,7,Y,0.4876399999999999
94,7,B,0.30966599999999994
95,7,O,0.20315799999999995
95,7,Y,0.48728999999999983
95,7,B,0.309552
96,7,O,0.20307199999999995
96,7,Y,0.487256
96,7,B,0.309672
97,7,O,0.20276599999999995
97,7,Y,0.4874900000000001
97,7,B,0.309744
98,7,O,0.20285399999999998
98,7,Y,0.487758
98,7,B,0.309388
99,7,O,0.20252399999999998
99,7,Y,0.48813999999999985
99,7,B,0.30933600000000006
100,7,O,0.202428
100,7,Y,0.4883619999999999
100,7,B,0.30921
