t,y,estrategia,n_vizinhos_media
28,21,B,7.568990181844333
29,21,O,0.0
29,21,Y,22.20198863869546
29,21,B,7.802580716626802
30,21,O,0.0
30,21,Y,22.15329243575169
30,21,B,7.56077299234955
31,21,O,0.0
31,21,Y,22.185718087535452
31,21,B,7.768705850958263
32,21,O,0.0
32,21,Y,22.15988782294929
32,21,B,7.557398189100341
33,21,O,0.0
33,21,Y,22.18258180037563
33,21,B,7.747143906708584
34,21,O,0.0
34,21,Y,22.158861628975075
34,21,B,7.575425245118563
35,21,O,0.0
35,21,Y,22.18940280847328
35,21,B,7.757017576324032
36,21,O,0.0
36,21,Y,22.178501433044744
36,21,B,7.550211094917167
37,21,O,0.0
37,21,Y,22.2026338291866
37,21,B,7.786855263613413
38,21,O,0.0
38,21,Y,22.164338476020433
38,21,B,7.562716375058982
39,21,O,0.0
39,21,Y,22.186003953271484
39,21,B,7.738964654935852
40,21,O,0.0
40,21,Y,22.164442445941816
40,21,B,7.5969418911278614
41,21,O,0.0
41,21,Y,22.19369415148722
41,21,B,7.726057628238448
42,21,O,0.0
42,21,Y,22.163959017354635
42,21,B,7.579364243953989
43,21,O,0.0
43,21,Y,22.19399864216351
43,21,B,7.750779785887444
44,21,O,0.0
44,21,Y,22.173189983515044
44,21,B,7.632931139994415
45,21,O,0.0
45,21,Y,22.183919507492586
45,21,B,7.699130312738089
46,21,O,0.0
46,21,Y,22.165055461127277
46,21,B,7.611508897093451
47,21,O,0.0
47,21,Y,22.18921769455453
47,21,B,7.717497215814905
48,21,O,0.0
48,21,Y,22.181805230353593
48,21,B,7.633593651171299
49,21,O,0.0
49,21,Y,22.184835834290496
49,21,B,7.704570907486437
50,21,O,0.0
50,21,Y,22.17463064794501
50,21,B,7.628297781173643
51,21,O,0.0
51,21,Y,22.190241556549232
51,21,B,7.699981397150541
52,21,O,0.0
52,21,Y,22.176448016987788
52,21,B,7.629955041056461
53,21,O,0.0
53,21,Y,22.172343764019402
53,21,B,7.685822704075142
54,21,O,0.0
54,21,Y,22.174917264760396
54,21,B,7.667267807930779
55,21,O,0.0
55,21,Y,22.1855798849754
55,21,B,7.692782107784049
56,21,O,0.0
56,21,Y,22.16678358899061
56,21,B,7.639283313241521
57,21,O,0.0
57,21,Y,22.181452314467787
57,21,B,7.682405018019102
58,21,O,0.0
58,21,Y,22.174311420479594
58,21,B,7.651615200254035
59,21,O,0.0
59,21,Y,22.189819348828266
59,21,B,7.695976528358702
60,21,O,0.0
60,21,Y,22.183470712620007
60,21,B,7.65688438492311
61,21,O,0.0
61,21,Y,22.17883611763154
61,21,B,7.683179952183085
62,21,O,0.0
62,21,Y,22.17109374128168
62,21,B,7.608929914693463
63,21,O,0.0
63,21,Y,22.177237246693906
63,21,B,7.712816256668792
64,21,O,0.0
64,21,Y,22.17431502217557
64,21,B,7.634766419746737
65,21,O,0.0
65,21,Y,22.186819108175897
65,21,B,7.711278886603126
66,21,O,0.0
66,21,Y,22.172552272384028
66,21,B,7.634267179578011
67,21,O,0.0
67,21,Y,22.181862231215305
67,21,B,7.719175825811339
68,21,O,0.0
68,21,Y,22.17084676602713
68,21,B,7.630724558849962
69,21,O,0.0
69,21,Y,22.171610437510687
69,21,B,7.691024951791359
70,21,O,0.0
70,21,Y,22.171868243475213
70,21,B,7.6330627935588815
71,21,O,0.0
71,21,Y,22.180951607848137
71,21,B,7.7120370394194175
72,21,O,0.0
72,21,Y,22.181857354021925
72,21,B,7.641910194504266
73,21,O,0.0
73,21,Y,22.180761363944395
73,21,B,7.676123571157909
74,21,O,0.0
74,21,Y,22.16889270780277
74,21,B,7.669264764061358
75,21,O,0.0
75,21,Y,22.184702918075697
75,21,B,7.706281908845244
76,21,O,0.0
76,21,Y,22.175093442736603
76,21,B,7.623499356850178
77,21,O,0.0
77,21,Y,22.191077501829746
77,21,B,7.686967865892179
78,21,O,0.0
78,21,Y,22.16077924188978
78,21,B,7.639103307615903
79,21,O,0.0
79,21,Y,22.187058911802687
79,21,B,7.716090335415366
80,21,O,0.0
80,21,Y,22.171471123166942
80,21,B,7.631668738913166
81,21,O,0.0
81,21,Y,22.16812177035435
81,21,B,7.713361630535631
82,21,O,0.0
82,21,Y,22.182922434883125
82,21,B,7.652069571677794
83,21,O,0.0
83,21,Y,22.179117103934054
83,21,B,7.704312665354852
84,21,O,0.0
84,21,Y,22.17177886224917
84,21,B,7.615096940073918
85,21,O,0.0
85,21,Y,22.186452030384245
85,21,B,7.719190901344802
86,21,O,0.0
86,21,Y,22.175937161522985
86,21,B,7.627455320711128
87,21,O,0.0
87,21,Y,22.185140974578147
87,21,B,7.715872618914834
88,21,O,0.0
88,21,Y,22.172746063056906
88,21,B,7.619427172118939
89,21,O,0.0
89,21,Y,22.183743568511176
89,21,B,7.7190418088338095
90,21,O,0.0
90,21,Y,22.177493379761227
90,21,B,7.637724179386147
91,21,O,0.0
91,21,Y,22.184301627646636
91,21,B,7.6768416092533895
92,21,O,0.0
92,21,Y,22.174102969887155
92,21,B,7.669500965199087
93,21,O,0.0
93,21,Y,22.19093200448049
93,21,B,7.679775062329009
94,21,O,0.0
94,21,Y,22.179847959882114
94,21,B,7.643843677741626
95,21,O,0.0
95,21,Y,22.177541436376213
95,21,B,7.674578538900501
96,21,O,0.0
96,21,Y,22.18570164154096
96,21,B,7.665721751281097
97,21,O,0.0
97,21,Y,22.186303139027796
97,21,B,7.677296348649179
98,21,O,0.0
98,21,Y,22.18933355075839
98,21,B,7.665443906067702
99,21,O,0.0
99,21,Y,22.16458977180618
99,21,B,7.638646405765177
100,21,O,0.0
100,21,Y,22.181765182707874
100,21,B,7.662561552696181
