t,y,estrategia,n_vizinhos_media
27,22,B,7.90766999067867
28,22,O,0.0
28,22,Y,22.725998532204088
28,22,B,7.639722954177481
29,22,O,0.0
29,22,Y,22.751866942001485
29,22,B,7.885516934680395
30,22,O,0.0
30,22,Y,22.73485206402086
30,22,B,7.636479982884484
31,22,O,0.0
31,22,Y,22.747557303331334
31,22,B,7.883770828072889
32,22,O,0.0
32,22,Y,22.72946204843355
32,22,B,7.617842468794745
33,22,O,0.0
33,22,Y,22.752317667004213
33,22,B,7.880501020444733
34,22,O,0.0
34,22,Y,22.733011249114366
34,22,B,7.627559740343189
35,22,O,0.0
35,22,Y,22.74461343086279
35,22,B,7.853918180972272
36,22,O,0.0
36,22,Y,22.733520331610396
36,22,B,7.660588842307702
37,22,O,0.0
37,22,Y,22.74176767877704
37,22,B,7.852778196120743
38,22,O,0.0
38,22,Y,22.734389025668108
38,22,B,7.691230990494712
39,22,O,0.0
39,22,Y,22.74410826295062
39,22,B,7.795682630055468
40,22,O,0.0
40,22,Y,22.72646426429544
40,22,B,7.643747559328522
41,22,O,0.0
41,22,Y,22.74428320707502
41,22,B,7.836016702710703
42,22,O,0.0
42,22,Y,22.73387936813003
42,22,B,7.676528726527566
43,22,O,0.0
43,22,Y,22.750709231121153
43,22,B,7.818380568237445
44,22,O,0.0
44,22,Y,22.732542980102483
44,22,B,7.686130394389912
45,22,O,0.0
45,22,Y,22.735222383189665
45,22,B,7.78330183789629
46,22,O,0.0
46,22,Y,22.735378730703754
46,22,B,7.711927074239427
47,22,O,0.0
47,22,Y,22.7494613182173
47,22,B,7.830217625372306
48,22,O,0.0
48,22,Y,22.74530480888056
48,22,B,7.692856611659125
49,22,O,0.0
49,22,Y,22.737749895572914
49,22,B,7.80234204791541
50,22,O,0.0
50,22,Y,22.73502551276385
50,22,B,7.71975760093767
51,22,O,0.0
51,22,Y,22.741894574384187
51,22,B,7.792347912449716
52,22,O,0.0
52,22,Y,22.738045088710656
52,22,B,7.727924631038275
53,22,O,0.0
53,22,Y,22.750544512201824
53,22,B,7.787262776909193
54,22,O,0.0
54,22,Y,22.728288992185167
54,22,B,7.7017123932947245
55,22,O,0.0
55,22,Y,22.743533195660724
55,22,B,7.785749883294296
56,22,O,0.0
56,22,Y,22.738866591938013
56,22,B,7.760160240893945
57,22,O,0.0
57,22,Y,22.74168831058699
57,22,B,7.746448996188938
58,22,O,0.0
58,22,Y,22.738696403803324
58,22,B,7.758928811589086
59,22,O,0.0
59,22,Y,22.736640608891122
59,22,B,7.7407005183723125
60,22,O,0.0
60,22,Y,22.73527155923612
60,22,B,7.73441389173943
61,22,O,0.0
61,22,Y,22.74066638662727
61,22,B,7.771163005943231
62,22,O,0.0
62,22,Y,22.73518810749952
62,22,B,7.74645760279539
63,22,O,0.0
63,22,Y,22.74095304748419
63,22,B,7.754197615352099
64,22,O,0.0
64,22,Y,22.73188292271677
64,22,B,7.730574244902341
65,22,O,0.0
65,22,Y,22.750648195934186
65,22,B,7.782127750123997
66,22,O,0.0
66,22,Y,22.734768802773797
66,22,B,7.708739713923709
67,22,O,0.0
67,22,Y,22.743890692546955
67,22,B,7.823434977800782
68,22,O,0.0
68,22,Y,22.727718480142
68,22,B,7.699453907754694
69,22,O,0.0
69,22,Y,22.745724388489748
69,22,B,7.8024713660671186
70,22,O,0.0
70,22,Y,22.728582117809975
70,22,B,7.720995677383282
71,22,O,0.0
71,22,Y,22.743907575054486
71,22,B,7.778533015500127
72,22,O,0.0
72,22,Y,22.732726790377296
72,22,B,7.71485307173467
73,22,O,0.0
73,22,Y,22.742435832407665
73,22,B,7.803651933152529
74,22,O,0.0
74,22,Y,22.73538347927461
74,22,B,7.727671594122983
75,22,O,0.0
75,22,Y,22.7440712148688
75,22,B,7.784001928022727
76,22,O,0.0
76,22,Y,22.73542632340924
76,22,B,7.7301628043816
77,22,O,0.0
77,22,Y,22.738304275225097
77,22,B,7.80248571483462
78,22,O,0.0
78,22,Y,22.7322146087226
78,22,B,7.718477893326069
79,22,O,0.0
79,22,Y,22.73924240885123
79,22,B,7.75090177559101
80,22,O,0.0
80,22,Y,22.735227866596983
80,22,B,7.7517784732788835
81,22,O,0.0
81,22,Y,22.747722058179352
81,22,B,7.7727448440210205
82,22,O,0.0
82,22,Y,22.73702705391742
82,22,B,7.751263348702635
83,22,O,0.0
83,22,Y,22.733419759143867
83,22,B,7.7572524119398665
84,22,O,0.0
84,22,Y,22.735926609228112
84,22,B,7.725613581644459
85,22,O,0.0
85,22,Y,22.74006528222242
85,22,B,7.772333168097915
86,22,O,0.0
86,22,Y,22.738569287121276
86,22,B,7.743870340672683
87,22,O,0.0
87,22,Y,22.743378776134556
87,22,B,7.7599848254676935
88,22,O,0.0
88,22,Y,22.739492436003278
88,22,B,7.735771891944544
89,22,O,0.0
89,22,Y,22.74552950170151
89,22,B,7.763733766002685
90,22,O,0.0
90,22,Y,22.74589005069514
90,22,B,7.7670494182897345
91,22,O,0.0
91,22,Y,22.74330612423757
91,22,B,7.750404819796712
92,22,O,0.0
92,22,Y,22.74114396640591
92,22,B,7.753665112277335
93,22,O,0.0
93,22,Y,22.740839164385715
93,22,B,7.770535787911728
94,22,O,0.0
94,22,Y,22.736921362508806
94,22,B,7.751449500165552
95,22,O,0.0
95,22,Y,22.74694194365834
95,22,B,7.774462595668549
96,22,O,0.0
96,22,Y,22.73896250922769
96,22,B,7.728864955072281
97,22,O,0.0
97,22,Y,22.735577507704384
97,22,B,7.715472872717969
98,22,O,0.0
98,22,Y,22.73707429298577
98,22,B,7.766026164158535
99,22,O,0.0
99,22,Y,22.74463054840831
99,22,B,7.7674561002421205
100,22,O,0.0
100,22,Y,22.750527473475003
100,22,B,7.751251475198341
