t,y,estrategia,frequencia_media
92,22,O,0.0
92,22,Y,0.2700040000000001
92,22,B,0.7299960000000002
93,22,O,0.0
93,22,Y,0.2686719999999999
93,22,B,0.7313279999999999
94,22,O,0.0
94,22,Y,0.27104799999999996
94,22,B,0.728952
95,22,O,0.0
95,22,Y,0.26782200000000006
95,22,B,0.7321780000000001
96,22,O,0.0
96,22,Y,0.266568
96,22,B,0.7334319999999999
97,22,O,0.0
97,22,Y,0.26922199999999996
97,22,B,0.7307780000000003
98,22,O,0.0
98,22,Y,0.27052000000000004
98,22,B,0.7294800000000002
99,22,O,0.0
99,22,Y,0.27095999999999987
99,22,B,0.7290399999999999
100,22,O,0.0
100,22,Y,0.269116
100,22,B,0.730884
