t,y,estrategia,n_vizinhos_media
87,1,O,8.0
87,1,Y,2.7046472975401383
87,1,B,0.0
88,1,O,8.0
88,1,Y,2.712119994188147
88,1,B,0.0
89,1,O,8.0
89,1,Y,2.7092795555952267
89,1,B,0.0
90,1,O,8.0
90,1,Y,2.7102144440732663
90,1,B,0.0
91,1,O,8.0
91,1,Y,2.706060534882675
91,1,B,0.0
92,1,O,8.0
92,1,Y,2.7106767351055208
92,1,B,0.0
93,1,O,8.0
93,1,Y,2.7094987696738206
93,1,B,0.0
94,1,O,8.0
94,1,Y,2.7104310589609297
94,1,B,0.0
95,1,O,8.0
95,1,Y,2.7108577939796397
95,1,B,0.0
96,1,O,8.0
96,1,Y,2.707745390592436
96,1,B,0.0
97,1,O,8.0
97,1,Y,2.706840883989267
97,1,B,0.0
98,1,O,8.0
98,1,Y,2.711056609935611
98,1,B,0.0
99,1,O,8.0
99,1,Y,2.7086839167008856
99,1,B,0.0
100,1,O,8.0
100,1,Y,2.705780848395476
100,1,B,0.0
