t,y,estrategia,n_vizinhos_media
24,9,O,8.209067627477628
24,9,Y,9.523930546206836
24,9,B,4.819242812631591
25,9,O,8.204295420627098
25,9,Y,9.525987854847214
25,9,B,4.828389359449199
26,9,O,8.202855057471083
26,9,Y,9.524334451890953
26,9,B,4.837637632848331
27,9,O,8.207960009923761
27,9,Y,9.520111990256924
27,9,B,4.840171756889202
28,9,O,8.210704320667997
28,9,Y,9.52356968009763
28,9,B,4.8422532595789285
29,9,O,8.212130557681762
29,9,Y,9.525427518066909
29,9,B,4.854167404318929
30,9,O,8.209722779330429
30,9,Y,9.527207798670407
30,9,B,4.862979144155172
31,9,O,8.212419838574311
31,9,Y,9.523296230948308
31,9,B,4.871035922323427
32,9,O,8.214249877720103
32,9,Y,9.524230123836485
32,9,B,4.864823485004391
33,9,O,8.219050830491412
33,9,Y,9.525789884915845
33,9,B,4.8610992561797595
34,9,O,8.21570578437144
34,9,Y,9.529769369532023
34,9,B,4.8590516621942434
35,9,O,8.212964072023498
35,9,Y,9.52507053320897
35,9,B,4.856936483713286
36,9,O,8.214405516672862
36,9,Y,9.524048854984061
36,9,B,4.852120625216242
37,9,O,8.215712888323614
37,9,Y,9.525964773069349
37,9,B,4.8526202219918595
38,9,O,8.218512219624891
38,9,Y,9.527333977407315
38,9,B,4.85592048668241
39,9,O,8.216835714613692
39,9,Y,9.529321991532866
39,9,B,4.85640341365473
40,9,O,8.217859345371386
40,9,Y,9.53048544336775
40,9,B,4.85856345441603
41,9,O,8.21670548838075
41,9,Y,9.534154649085611
41,9,B,4.851726242170134
42,9,O,8.216387507353897
42,9,Y,9.533416513024152
42,9,B,4.852527730588145
43,9,O,8.218351388173348
43,9,Y,9.534825466267458
43,9,B,4.8466262549531764
44,9,O,8.215272164027198
44,9,Y,9.536915029115214
44,9,B,4.848783286315324
45,9,O,8.215649314994792
45,9,Y,9.536705533625746
45,9,B,4.852958064007559
46,9,O,8.214638534760292
46,9,Y,9.538242481999843
46,9,B,4.85453343746958
47,9,O,8.211877937809113
47,9,Y,9.530932904218643
47,9,B,4.85902055998792
48,9,O,8.212362830039796
48,9,Y,9.526480449811807
48,9,B,4.858449492596823
49,9,O,8.217507464978917
49,9,Y,9.52768184611444
49,9,B,4.859949620693273
50,9,O,8.221882552051538
50,9,Y,9.532846276344191
50,9,B,4.8643185186145015
51,9,O,8.216510096157121
51,9,Y,9.539111810150569
51,9,B,4.862829563943904
52,9,O,8.218400343120331
52,9,Y,9.537711163176658
52,9,B,4.857957454932534
53,9,O,8.215714891893343
53,9,Y,9.53754143251639
53,9,B,4.848570526002853
54,9,O,8.209470939651602
54,9,Y,9.53755409291469
54,9,B,4.841846576065729
55,9,O,8.210917822377512
55,9,Y,9.536484190784371
55,9,B,4.8383633380951885
56,9,O,8.213210856985047
56,9,Y,9.5328520549479
56,9,B,4.844622382700912
57,9,O,8.211691733319999
57,9,Y,9.53339239441246
57,9,B,4.850114361906121
58,9,O,8.209776035626152
58,9,Y,9.532729399553478
58,9,B,4.8589779668361
59,9,O,8.211047706914863
59,9,Y,9.532692122453055
59,9,B,4.861350912140238
60,9,O,8.21240835538573
60,9,Y,9.533881405841566
60,9,B,4.863768315551599
61,9,O,8.215422118481056
61,9,Y,9.534578662741032
61,9,B,4.867128070598883
62,9,O,8.21627741198613
62,9,Y,9.533179827767608
62,9,B,4.868371173456755
63,9,O,8.218734468418345
63,9,Y,9.535761418381332
63,9,B,4.86219489475899
64,9,O,8.216232612885229
64,9,Y,9.540358714356726
64,9,B,4.864788331656458
65,9,O,8.216797957990494
65,9,Y,9.534569645742922
65,9,B,4.86879657605986
66,9,O,8.220651220001626
66,9,Y,9.534062725930452
66,9,B,4.864221180817049
67,9,O,8.217220851950453
67,9,Y,9.537876118544881
67,9,B,4.860373858509169
68,9,O,8.217600596570538
68,9,Y,9.537753077545458
68,9,B,4.863685411392334
69,9,O,8.21873670753754
69,9,Y,9.536151633686414
69,9,B,4.8636148246301545
70,9,O,8.217232996842007
70,9,Y,9.535098571622203
70,9,B,4.863400888416817
71,9,O,8.21492413969532
71,9,Y,9.531089183476693
71,9,B,4.859076244385083
72,9,O,8.214679237715677
72,9,Y,9.526845186410396
72,9,B,4.856823192100984
73,9,O,8.21622744358179
73,9,Y,9.526911091987383
73,9,B,4.862635031770423
74,9,O,8.220178607600253
74,9,Y,9.529258834674058
74,9,B,4.869762597349576
75,9,O,8.219816354994425
75,9,Y,9.53197949586446
75,9,B,4.873951278508034
76,9,O,8.215965449538258
76,9,Y,9.53105630118173
76,9,B,4.8741586150222505
77,9,O,8.213258599862938
77,9,Y,9.529366349140675
77,9,B,4.8617254048948695
78,9,O,8.216065110192007
78,9,Y,9.52897915105096
78,9,B,4.86719180711526
79,9,O,8.218493667766587
79,9,Y,9.529661671343213
79,9,B,4.865331448504602
80,9,O,8.21906406377002
80,9,Y,9.531274057943323
80,9,B,4.866471584916841
81,9,O,8.218502377746008
81,9,Y,9.533690901405947
81,9,B,4.869046636758284
82,9,O,8.22166640121362
82,9,Y,9.532046307045686
82,9,B,4.866536575033304
83,9,O,8.224331704460495
83,9,Y,9.535069675737352
83,9,B,4.867262520510136
84,9,O,8.221424152906687
84,9,Y,9.537230675726061
84,9,B,4.866184953690664
85,9,O,8.222770941065438
85,9,Y,9.535210672491255
85,9,B,4.868699996178423
86,9,O,8.219244708009827
86,9,Y,9.533865445858597
86,9,B,4.86547389102975
87,9,O,8.222729161155852
87,9,Y,9.53383421246587
87,9,B,4.863698683598155
88,9,O,8.21916335075273
88,9,Y,9.536230325132754
88,9,B,4.854631374500396
89,9,O,8.222130136276013
89,9,Y,9.535782762407067
89,9,B,4.849070736555483
90,9,O,8.216891831999236
90,9,Y,9.539317002616094
90,9,B,4.846923040985638
91,9,O,8.21690029838069
91,9,Y,9.536107965497926
91,9,B,4.852188152643844
92,9,O,8.218732934510248
92,9,Y,9.533201821492113
92,9,B,4.858171843659874
93,9,O,8.219063631165518
93,9,Y,9.531540908347798
93,9,B,4.857869941729972
94,9,O,8.21906558768411
94,9,Y,9.533597134993288
94,9,B,4.861100541094121
95,9,O,8.21917644451563
95,9,Y,9.53109252633201
95,9,B,4.858812923305362
96,9,O,8.218335059253896
96,9,Y,9.529644803377646
96,9,B,4.849145909112936
97,9,O,8.213071151085511
97,9,Y,9.530002100828657
97,9,B,4.853301732526967
98,9,O,8.211224935045529
98,9,Y,9.531548834523159
98,9,B,4.853651823363133
99,9,O,8.215249752832221
99,9,Y,9.53002356328583
99,9,B,4.859451694231226
100,9,O,8.219388508849837
100,9,Y,9.531958397464992
100,9,B,4.85496850685913
