t,y,estrategia,n_vizinhos_media
43,14,Y,15.372588135769938
43,14,B,5.956959752066474
44,14,O,0.0
44,14,Y,15.348624599961047
44,14,B,5.921081911063862
45,14,O,0.0
45,14,Y,15.356293115274354
45,14,B,5.932215839803526
46,14,O,0.0
46,14,Y,15.37345805099522
46,14,B,5.95531487631594
47,14,O,0.0
47,14,Y,15.358060526922916
47,14,B,5.9405683398492855
48,14,O,0.0
48,14,Y,15.35826839927936
48,14,B,5.945547677224358
49,14,O,0.0
49,14,Y,15.349067817746878
49,14,B,5.922707554730835
50,14,O,0.0
50,14,Y,15.368999298248012
50,14,B,5.9447860616724135
51,14,O,0.0
51,14,Y,15.365348682314666
51,14,B,5.924478308967777
52,14,O,0.0
52,14,Y,15.3816337274505
52,14,B,5.9675682446460625
53,14,O,0.0
53,14,Y,15.36903777122215
53,14,B,5.946195426183493
54,14,O,0.0
54,14,Y,15.373327511687155
54,14,B,5.942650685241884
55,14,O,0.0
55,14,Y,15.362661367254987
55,14,B,5.941277475049096
56,14,O,0.0
56,14,Y,15.381156110203547
56,14,B,5.940271087674435
57,14,O,0.0
57,14,Y,15.362348004082557
57,14,B,5.936870333836413
58,14,O,0.0
58,14,Y,15.355967402644806
58,14,B,5.929486240812431
59,14,O,0.0
59,14,Y,15.380679657339085
59,14,B,5.950245306662167
60,14,O,0.0
60,14,Y,15.372674730100279
60,14,B,5.949621736430705
61,14,O,0.0
61,14,Y,15.359431105200885
61,14,B,5.939646789082903
62,14,O,0.0
62,14,Y,15.374610455231677
62,14,B,5.950383375591112
63,14,O,0.0
63,14,Y,15.357809879567162
63,14,B,5.944719978091942
64,14,O,0.0
64,14,Y,15.357151253033491
64,14,B,5.933066822263478
65,14,O,0.0
65,14,Y,15.35595871520441
65,14,B,5.937329420306468
66,14,O,0.0
66,14,Y,15.375004843793597
66,14,B,5.941482603912736
67,14,O,0.0
67,14,Y,15.352153473592791
67,14,B,5.934446856820711
68,14,O,0.0
68,14,Y,15.355932754582875
68,14,B,5.93651449383451
69,14,O,0.0
69,14,Y,15.362151283921555
69,14,B,5.941576152342861
70,14,O,0.0
70,14,Y,15.367502212004274
70,14,B,5.940057692844748
71,14,O,0.0
71,14,Y,15.354940827831715
71,14,B,5.945261212164791
72,14,O,0.0
72,14,Y,15.360790270807735
72,14,B,5.934587572730062
73,14,O,0.0
73,14,Y,15.351979861319155
73,14,B,5.94507374195372
74,14,O,0.0
74,14,Y,15.353918738756743
74,14,B,5.927237420584666
75,14,O,0.0
75,14,Y,15.363426296541531
75,14,B,5.949558607664236
76,14,O,0.0
76,14,Y,15.364208340100788
76,14,B,5.950816961749651
77,14,O,0.0
77,14,Y,15.358563444803286
77,14,B,5.9394459724008355
78,14,O,0.0
78,14,Y,15.360367077168034
78,14,B,5.9401921756756595
79,14,O,0.0
79,14,Y,15.369999417143626
79,14,B,5.949237333745609
80,14,O,0.0
80,14,Y,15.353863940521803
80,14,B,5.931769861316361
81,14,O,0.0
81,14,Y,15.3557614012583
81,14,B,5.9252027051611575
82,14,O,0.0
82,14,Y,15.353402784823867
82,14,B,5.937683726251716
83,14,O,0.0
83,14,Y,15.37649044048942
83,14,B,5.948566992526899
84,14,O,0.0
84,14,Y,15.35245209908104
84,14,B,5.941326064158358
85,14,O,0.0
85,14,Y,15.37201279055968
85,14,B,5.927926946967808
86,14,O,0.0
86,14,Y,15.361886440702207
86,14,B,5.950338228726625
87,14,O,0.0
87,14,Y,15.36801587504452
87,14,B,5.947628586642181
88,14,O,0.0
88,14,Y,15.381497599374443
88,14,B,5.949504926825844
89,14,O,0.0
89,14,Y,15.365086118193613
89,14,B,5.95457528708231
90,14,O,0.0
90,14,Y,15.371305797956316
90,14,B,5.933357162607219
91,14,O,0.0
91,14,Y,15.37668848217635
91,14,B,5.951211074812317
92,14,O,0.0
92,14,Y,15.3607567239644
92,14,B,5.940104699270176
93,14,O,0.0
93,14,Y,15.361940177605891
93,14,B,5.935663704628377
94,14,O,0.0
94,14,Y,15.354766296443803
94,14,B,5.932149572577133
95,14,O,0.0
95,14,Y,15.35672725732031
95,14,B,5.938013205172881
96,14,O,0.0
96,14,Y,15.359201889249317
96,14,B,5.930878258228596
97,14,O,0.0
97,14,Y,15.35942206517928
97,14,B,5.933347174562734
98,14,O,0.0
98,14,Y,15.368586031264734
98,14,B,5.956415088345909
99,14,O,0.0
99,14,Y,15.356267993073947
99,14,B,5.944417945077994
100,14,O,0.0
100,14,Y,15.361825732707876
100,14,B,5.926440387132214
