t,y,estrategia,n_vizinhos_media
82,6,Y,7.988181029985844
82,6,B,5.623978822724626
83,6,O,8.0
83,6,Y,7.9888452646902115
83,6,B,5.625817781672813
84,6,O,8.0
84,6,Y,7.989014604476895
84,6,B,5.627282000056225
85,6,O,8.0
85,6,Y,7.989188353577975
85,6,B,5.628421283568043
86,6,O,8.0
86,6,Y,7.989032372458939
86,6,B,5.629049642685831
87,6,O,8.0
87,6,Y,7.989051571566624
87,6,B,5.628852326739532
88,6,O,8.0
88,6,Y,7.988839422632439
88,6,B,5.629425813147103
89,6,O,8.0
89,6,Y,7.989242263426056
89,6,B,5.629878068547456
90,6,O,8.0
90,6,Y,7.989706316544525
90,6,B,5.633649577167429
91,6,O,8.0
91,6,Y,7.989479910696633
91,6,B,5.635716184804667
92,6,O,8.0
92,6,Y,7.98918273033252
92,6,B,5.631983853274845
93,6,O,8.0
93,6,Y,7.989397943788683
93,6,B,5.629730433399775
94,6,O,8.0
94,6,Y,7.98939473439669
94,6,B,5.630190510319064
95,6,O,8.0
95,6,Y,7.98991756968992
95,6,B,5.631862802762376
96,6,O,8.0
96,6,Y,7.989704321535455
96,6,B,5.632756475300516
97,6,O,8.0
97,6,Y,7.98983172370946
97,6,B,5.633378872731814
98,6,O,8.0
98,6,Y,7.990011346670602
98,6,B,5.634199819513839
99,6,O,8.0
99,6,Y,7.989725706033816
99,6,B,5.632980479723801
100,6,O,8.0
100,6,Y,7.989586192095652
100,6,B,5.635021521561999
