t,pop,estrategia,frequencia
3,66,B,0.0204
3,67,O,0.0
3,67,Y,0.8207
3,67,B,0.1793
3,68,O,0.0
3,68,Y,0.8752
3,68,B,0.1248
3,69,O,0.0
3,69,Y,0.9372
3,69,B,0.0628
3,70,O,0.0
3,70,Y,0.9063
3,70,B,0.0937
3,71,O,0.0
3,71,Y,0.9796
3,71,B,0.0204
3,72,O,0.0
3,72,Y,0.9262
3,72,B,0.0738
3,73,O,0.0
3,73,Y,0.9259
3,73,B,0.0741
3,74,O,0.0
3,74,Y,0.8289
3,74,B,0.1711
3,75,O,0.0
3,75,Y,0.9006
3,75,B,0.0994
3,76,O,0.0
3,76,Y,0.8363
3,76,B,0.1637
3,77,O,0.0
3,77,Y,0.8504
3,77,B,0.1496
3,78,O,0.0
3,78,Y,0.9137
3,78,B,0.0863
3,79,O,0.0
3,79,Y,0.9244
3,79,B,0.0756
3,80,O,0.0
3,80,Y,0.7627
3,80,B,0.2373
3,81,O,0.0
3,81,Y,0.7409
3,81,B,0.2591
3,82,O,0.0
3,82,Y,0.8776
3,82,B,0.1224
3,83,O,0.0
3,83,Y,0.7945
3,83,B,0.2055
3,84,O,0.0
3,84,Y,0.9386
3,84,B,0.0614
3,85,O,0.0
3,85,Y,0.8548
3,85,B,0.1452
3,86,O,0.0
3,86,Y,0.8369
3,86,B,0.1631
3,87,O,0.0
3,87,Y,0.8239
3,87,B,0.1761
3,88,O,0.0
3,88,Y,0.8706
3,88,B,0.1294
3,89,O,0.0
3,89,Y,0.9276
3,89,B,0.0724
3,90,O,0.0
3,90,Y,0.9219
3,90,B,0.0781
3,91,O,0.0
3,91,Y,0.8402
3,91,B,0.1598
3,92,O,0.0
3,92,Y,0.9831
3,92,B,0.0169
3,93,O,0.0
3,93,Y,0.9187
3,93,B,0.0813
3,94,O,0.0
3,94,Y,0.8498
3,94,B,0.1502
3,95,O,0.0
3,95,Y,0.9281
3,95,B,0.0719
3,96,O,0.0
3,96,Y,0.9365
3,96,B,0.0635
3,97,O,0.0
3,97,Y,0.9428
3,97,B,0.0572
3,98,O,0.0
3,98,Y,0.8337
3,98,B,0.1663
3,99,O,0.0
3,99,Y,0.9627
3,99,B,0.0373
4,0,O,0.0
4,0,Y,0.8288
4,0,B,0.1712
4,1,O,0.0
4,1,Y,0.7422
4,1,B,0.2578
4,2,O,0.0
4,2,Y,0.7817
4,2,B,0.2183
4,3,O,0.0
4,3,Y,0.7709
4,3,B,0.2291
4,4,O,0.0
4,4,Y,0.7754
4,4,B,0.2246
4,5,O,0.0
4,5,Y,0.824
4,5,B,0.176
4,6,O,0.0
4,6,Y,0.9082
4,6,B,0.0918
4,7,O,0.0
4,7,Y,0.7515
4,7,B,0.2485
4,8,O,0.0
4,8,Y,0.7723
4,8,B,0.2277
4,9,O,0.0
4,9,Y,0.8364
4,9,B,0.1636
4,10,O,0.0
4,10,Y,0.6358
4,10,B,0.3642
4,11,O,0.0
4,11,Y,0.7696
4,11,B,0.2304
4,12,O,0.0
4,12,Y,0.7333
4,12,B,0.2667
4,13,O,0.0
4,13,Y,0.9617
4,13,B,0.0383
4,14,O,0.0
4,14,Y,0.7694
4,14,B,0.2306
4,15,O,0.0
4,15,Y,0.8778
4,15,B,0.1222
4,16,O,0.0
4,16,Y,0.7835
4,16,B,0.2165
4,17,O,0.0
4,17,Y,0.907
4,17,B,0.093
4,18,O,0.0
4,18,Y,0.8902
4,18,B,0.1098
4,19,O,0.0
4,19,Y,0.7255
4,19,B,0.2745
4,20,O,0.0
4,20,Y,0.9618
4,20,B,0.0382
4,21,O,0.0
4,21,Y,0.8857
4,21,B,0.1143
4,22,O,0.0
4,22,Y,0.8457
4,22,B,0.1543
4,23,O,0.0
