t,pop,estrategia,n_vizinhos
18,14,B,32.85523809523809
18,15,O,48.0
18,15,Y,48.0
18,15,B,33.044168734491315
18,16,O,48.0
18,16,Y,48.0
18,16,B,32.85232067510549
18,17,O,48.0
18,17,Y,48.0
18,17,B,34.39579878385849
18,18,O,48.0
18,18,Y,48.0
18,18,B,34.32106666666667
18,19,O,48.0
18,19,Y,48.0
18,19,B,27.816412859560067
18,20,O,48.0
18,20,Y,48.0
18,20,B,27.42766217870257
18,21,O,48.0
18,21,Y,48.0
18,21,B,28.38028802880288
18,22,O,48.0
18,22,Y,48.0
18,22,B,34.90909090909091
18,23,O,48.0
18,23,Y,48.0
18,23,B,32.15660141607663
18,24,O,48.0
18,24,Y,48.0
18,24,B,29.20978260869565
18,25,O,48.0
18,25,Y,48.0
18,25,B,28.711997582351163
18,26,O,48.0
18,26,Y,48.0
18,26,B,25.967602591792655
18,27,O,48.0
18,27,Y,48.0
18,27,B,28.453199617956066
18,28,O,48.0
18,28,Y,48.0
18,28,B,31.46954314720812
18,29,O,48.0
18,29,Y,48.0
18,29,B,32.66349098332766
18,30,O,48.0
18,30,Y,47.99821570182395
18,30,B,32.52140856342537
18,31,O,48.0
18,31,Y,48.0
18,31,B,32.215488215488215
18,32,O,48.0
18,32,Y,48.0
18,32,B,28.371638141809292
18,33,O,48.0
18,33,Y,48.0
18,33,B,28.29439909935266
18,34,O,48.0
18,34,Y,48.0
18,34,B,33.94137638062872
18,35,O,48.0
18,35,Y,47.999271667880556
18,35,B,25.722655122655123
18,36,O,48.0
18,36,Y,48.0
18,36,B,31.05972797161443
18,37,O,0.0
18,37,Y,0.0
18,37,B,24.0
18,38,O,48.0
18,38,Y,48.0
18,38,B,34.08457142857143
18,39,O,48.0
18,39,Y,48.0
18,39,B,34.02715404699739
18,40,O,48.0
18,40,Y,47.9979897943405
18,40,B,35.63277511961722
18,41,O,48.0
18,41,Y,48.0
18,41,B,26.58879829847572
18,42,O,48.0
18,42,Y,48.0
18,42,B,34.211591536338545
18,43,O,48.0
18,43,Y,48.0
18,43,B,26.113237016790315
18,44,O,48.0
18,44,Y,48.0
18,44,B,32.109560723514214
18,45,O,48.0
18,45,Y,47.99979674796748
18,45,B,33.2287708414114
18,46,O,48.0
18,46,Y,48.0
18,46,B,34.137339055793994
18,47,O,48.0
18,47,Y,48.0
18,47,B,28.225127409705294
18,48,O,48.0
18,48,Y,48.0
18,48,B,32.01015697137581
18,49,O,48.0
18,49,Y,48.0
18,49,B,28.558430480523175
18,50,O,48.0
18,50,Y,47.99828620394173
18,50,B,31.781392322706573
18,51,O,48.0
18,51,Y,48.0
18,51,B,28.92115441832788
18,52,O,48.0
18,52,Y,48.0
18,52,B,29.71780455153949
18,53,O,48.0
18,53,Y,48.0
18,53,B,26.481329592056984
18,54,O,48.0
18,54,Y,48.0
18,54,B,32.654222222222224
18,55,O,48.0
18,55,Y,48.0
18,55,B,31.880091533180778
18,56,O,48.0
18,56,Y,47.994233937397034
18,56,B,29.27699836867863
18,57,O,48.0
18,57,Y,48.0
18,57,B,33.51920882464815
18,58,O,48.0
18,58,Y,48.0
18,58,B,32.97560975609756
18,59,O,48.0
18,59,Y,48.0
18,59,B,34.69812278031456
18,60,O,48.0
18,60,Y,48.0
18,60,B,33.67343173431734
18,61,O,48.0
18,61,Y,48.0
18,61,B,34.882057716436634
18,62,O,48.0
18,62,Y,48.0
18,62,B,28.37997512437811
18,63,O,48.0
18,63,Y,48.0
18,63,B,29.22949169602416
18,64,O,48.0
18,64,Y,47.998348745046236
18,64,B,30.06560814859197
18,65,O,48.0
18,65,Y,48.0
18,65,B,34.2955361723961
18,66,O,48.0
18,66,Y,48.0
18,66,B,32.94770544290288
18,67,O,48.0
18,67,Y,48.0
18,67,B,32.54698795180723
18,68,O,48.0
18,68,Y,48.0
18,68,B,32.86075061381971
18,69,O,48.0
18,69,Y,48.0
18,69,B,33.48184357541899
18,70,O,48.0
18,70,Y,48.0
18,70,B,29.727384615384615
18,71,O,48.0
18,71,Y,47.99984301412873
18,71,B,31.776929601357082
18,72,O,48.0
18,72,Y,0.0
18,72,B,27.478991596638654
18,73,O,48.0
18,73,Y,0.0
18,73,B,27.51880276285495
18,74,O,48.0
18,74,Y,48.0
18,74,B,28.532838378069673
18,75,O,48.0
18,75,Y,48.0
18,75,B,25.896216216216217
18,76,O,48.0
18,76,Y,48.0
18,76,B,27.07358935850676
18,77,O,48.0
18,77,Y,48.0
18,77,B,26.7435170178282
18,78,O,48.0
18,78,Y,48.0
18,78,B,29.83640494824539
18,79,O,48.0
18,79,Y,48.0
18,79,B,27.655150351887396
18,80,O,48.0
18,80,Y,48.0
18,80,B,32.19001454192923
18,81,O,48.0
18,81,Y,48.0
18,81,B,32.563129357087526
18,82,O,48.0
18,82,Y,48.0
18,82,B,29.078032449137265
18,83,O,48.0
18,83,Y,48.0
18,83,B,31.938884644766997
18,84,O,48.0
18,84,Y,48.0
18,84,B,33.6530612244898
18,85,O,48.0
18,85,Y,48.0
18,85,B,25.702280297207277
18,86,O,48.0
18,86,Y,48.0
18,86,B,29.45672609400324
18,87,O,48.0
18,87,Y,48.0
18,87,B,30.338576379632098
18,88,O,48.0
18,88,Y,48.0
18,88,B,33.93571428571428
18,89,O,48.0
18,89,Y,48.0
18,89,B,33.79528403001072
18,90,O,48.0
18,90,Y,48.0
18,90,B,31.655480984340045
18,91,O,48.0
18,91,Y,48.0
18,91,B,28.754223924307276
18,92,O,48.0
18,92,Y,48.0
18,92,B,33.479349186483105
18,93,O,48.0
18,93,Y,48.0
18,93,B,34.40625
18,94,O,48.0
18,94,Y,47.998967119986226
18,94,B,33.215526046986724
18,95,O,48.0
18,95,Y,48.0
18,95,B,33.835452505609574
18,96,O,48.0
18,96,Y,48.0
18,96,B,34.98628503279666
18,97,O,48.0
18,97,Y,48.0
18,97,B,26.870361207323107
18,98,O,48.0
18,98,Y,47.99931693989071
18,98,B,31.772156084656086
18,99,O,48.0
18,99,Y,48.0
18,99,B,0.0
19,0,O,48.0
19,0,Y,48.0
19,0,B,33.31292517006803
19,1,O,48.0
19,1,Y,47.999467660367316
19,1,B,32.79086254430878
19,2,O,48.0
19,2,Y,48.0
19,2,B,29.26566265060241
19,3,O,48.0
19,3,Y,47.999098124098126
19,3,B,33.8522378908645
19,4,O,48.0
19,4,Y,48.0
19,4,B,32.179431072210065
19,5,O,48.0
19,5,Y,48.0
19,5,B,25.923146967765433
19,6,O,48.0
19,6,Y,48.0
19,6,B,42.416666666666664
19,7,O,48.0
19,7,Y,48.0
19,7,B,32.427700348432055
19,8,O,48.0
19,8,Y,48.0
19,8,B,29.960958296362023
19,9,O,48.0
19,9,Y,48.0
19,9,B,34.05735204392923
19,10,O,48.0
19,10,Y,48.0
19,10,B,27.878540443990815
19,11,O,48.0
19,11,Y,48.0
19,11,B,30.695310306093795
19,12,O,48.0
19,12,Y,48.0
19,12,B,33.11597578015836
19,13,O,48.0
19,13,Y,48.0
19,13,B,33.0736040609137
19,14,O,48.0
19,14,Y,48.0
19,14,B,32.8289228475587
19,15,O,48.0
19,15,Y,47.99784946236559
19,15,B,32.69129046967624
19,16,O,48.0
19,16,Y,48.0
19,16,B,32.74288840262582
19,17,O,48.0
19,17,Y,48.0
19,17,B,34.304326689353424
19,18,O,48.0
19,18,Y,47.99850131135257
19,18,B,34.446343779677115
19,19,O,48.0
19,19,Y,48.0
19,19,B,27.835901707621826
19,20,O,48.0
19,20,Y,48.0
19,20,B,26.94482173174873
19,21,O,48.0
19,21,Y,48.0
19,21,B,28.117226890756303
19,22,O,48.0
19,22,Y,48.0
19,22,B,0.0
19,23,O,48.0
19,23,Y,48.0
19,23,B,33.630434782608695
19,24,O,48.0
19,24,Y,48.0
19,24,B,36.4958217270195
19,25,O,48.0
19,25,Y,48.0
19,25,B,28.008228195282502
19,26,O,48.0
19,26,Y,48.0
19,26,B,25.59692724807953
19,27,O,48.0
19,27,Y,48.0
19,27,B,28.166093140628586
19,28,O,48.0
19,28,Y,48.0
19,28,B,31.46742857142857
19,29,O,48.0
19,29,Y,48.0
19,29,B,31.687144482366325
19,30,O,48.0
19,30,Y,48.0
19,30,B,32.73319755600814
19,31,O,48.0
19,31,Y,48.0
19,31,B,33.95031055900621
19,32,O,48.0
19,32,Y,48.0
19,32,B,27.768035073734556
19,33,O,48.0
19,33,Y,48.0
19,33,B,28.298966026587888
19,34,O,48.0
19,34,Y,48.0
19,34,B,33.62116991643454
19,35,O,48.0
19,35,Y,48.0
19,35,B,25.255077815879716
19,36,O,48.0
19,36,Y,48.0
19,36,B,30.513106525376465
19,37,O,0.0
19,37,Y,0.0
19,37,B,24.0
19,38,O,48.0
19,38,Y,48.0
19,38,B,33.97311569851176
19,39,O,48.0
19,39,Y,48.0
19,39,B,33.4793678665496
19,40,O,48.0
19,40,Y,48.0
19,40,B,35.66631908237748
19,41,O,48.0
19,41,Y,48.0
19,41,B,26.735829611817245
19,42,O,48.0
19,42,Y,48.0
19,42,B,34.420731707317074
19,43,O,48.0
19,43,Y,48.0
19,43,B,25.887308922858157
19,44,O,48.0
19,44,Y,48.0
19,44,B,33.73816155988858
19,45,O,48.0
19,45,Y,48.0
19,45,B,33.34458192725909
19,46,O,48.0
19,46,Y,48.0
19,46,B,34.47771236333053
19,47,O,48.0
19,47,Y,48.0
19,47,B,27.26047658175842
19,48,O,48.0
19,48,Y,48.0
19,48,B,31.40942562592047
19,49,O,48.0
19,49,Y,48.0
19,49,B,28.27275153456098
19,50,O,48.0
19,50,Y,48.0
19,50,B,31.40140609306997
19,51,O,48.0
19,51,Y,48.0
19,51,B,29.349259757738896
19,52,O,48.0
19,52,Y,48.0
19,52,B,29.412635735439288
19,53,O,48.0
19,53,Y,48.0
19,53,B,27.01304347826087
19,54,O,48.0
19,54,Y,48.0
19,54,B,32.084826325411335
19,55,O,48.0
19,55,Y,48.0
19,55,B,33.11851126346719
19,56,O,48.0
19,56,Y,47.996686547382374
19,56,B,29.493128272251308
19,57,O,48.0
19,57,Y,47.999096249435155
19,57,B,33.479717156680316
19,58,O,48.0
19,58,Y,48.0
19,58,B,32.827586206896555
19,59,O,48.0
19,59,Y,48.0
19,59,B,34.825910931174086
19,60,O,48.0
19,60,Y,48.0
19,60,B,33.11120229790726
19,61,O,48.0
19,61,Y,48.0
19,61,B,34.62451469772601
19,62,O,48.0
19,62,Y,48.0
19,62,B,28.862662239661937
19,63,O,48.0
19,63,Y,48.0
19,63,B,31.415131578947367
19,64,O,48.0
19,64,Y,48.0
19,64,B,29.424186617556785
19,65,O,48.0
19,65,Y,48.0
19,65,B,35.18982387475538
19,66,O,48.0
19,66,Y,48.0
19,66,B,31.915644171779142
19,67,O,48.0
19,67,Y,48.0
19,67,B,31.995740149094782
19,68,O,48.0
19,68,Y,48.0
19,68,B,30.91890166028097
19,69,O,48.0
19,69,Y,48.0
19,69,B,32.426082068577855
19,70,O,48.0
19,70,Y,48.0
19,70,B,29.238855255916345
19,71,O,48.0
19,71,Y,48.0
19,71,B,31.383136094674555
19,72,O,48.0
19,72,Y,0.0
19,72,B,30.294193548387096
19,73,O,48.0
19,73,Y,0.0
19,73,B,30.383615084525356
19,74,O,48.0
19,74,Y,48.0
19,74,B,28.851829268292683
19,75,O,48.0
19,75,Y,48.0
19,75,B,25.591441441441443
19,76,O,48.0
19,76,Y,48.0
19,76,B,26.77491207502931
19,77,O,48.0
19,77,Y,48.0
19,77,B,26.6040072859745
19,78,O,48.0
19,78,Y,48.0
19,78,B,29.350812064965197
19,79,O,48.0
19,79,Y,48.0
19,79,B,27.675174013921115
19,80,O,48.0
19,80,Y,48.0
19,80,B,31.90893470790378
19,81,O,48.0
19,81,Y,48.0
19,81,B,31.162258756254467
19,82,O,48.0
19,82,Y,48.0
19,82,B,30.00555727076258
19,83,O,48.0
19,83,Y,48.0
19,83,B,31.124734231041813
19,84,O,48.0
19,84,Y,48.0
19,84,B,33.33611691022965
19,85,O,48.0
19,85,Y,48.0
19,85,B,25.55588737201365
19,86,O,48.0
19,86,Y,48.0
19,86,B,30.303583061889253
19,87,O,48.0
19,87,Y,48.0
19,87,B,30.353312302839118
19,88,O,48.0
19,88,Y,48.0
19,88,B,33.73950910530483
19,89,O,48.0
19,89,Y,47.99980709876543
19,89,B,33.63722397476341
19,90,O,48.0
19,90,Y,48.0
19,90,B,32.068901303538176
19,91,O,48.0
19,91,Y,48.0
19,91,B,29.547469879518072
19,92,O,48.0
19,92,Y,48.0
19,92,B,33.81208791208791
19,93,O,48.0
19,93,Y,48.0
19,93,B,45.333333333333336
19,94,O,48.0
19,94,Y,47.99964875307341
19,94,B,34.97303370786517
19,95,O,48.0
19,95,Y,48.0
19,95,B,34.20823244552058
19,96,O,48.0
19,96,Y,48.0
19,96,B,35.30242587601078
19,97,O,48.0
19,97,Y,48.0
19,97,B,26.727495707628158
19,98,O,48.0
19,98,Y,48.0
19,98,B,31.822686798296555
19,99,O,48.0
19,99,Y,48.0
19,99,B,0.0
20,0,O,48.0
20,0,Y,48.0
20,0,B,32.87001287001287
20,1,O,48.0
20,1,Y,48.0
20,1,B,33.72474012474012
20,2,O,48.0
20,2,Y,48.0
20,2,B,28.510114335971856
20,3,O,48.0
20,3,Y,47.99898717083052
20,3,B,33.58518518518518
20,4,O,48.0
20,4,Y,48.0
20,4,B,32.92249811888638
20,5,O,48.0
20,5,Y,48.0
20,5,B,25.9741592920354
20,6,O,48.0
20,6,Y,48.0
20,6,B,0.0
20,7,O,48.0
20,7,Y,48.0
20,7,B,32.44462878473662
20,8,O,48.0
20,8,Y,48.0
20,8,B,29.481849825957234
20,9,O,48.0
20,9,Y,48.0
20,9,B,33.72351694915254
20,10,O,48.0
20,10,Y,48.0
20,10,B,28.699574468085107
20,11,O,48.0
20,11,Y,48.0
20,11,B,30.731205486678977
20,12,O,48.0
20,12,Y,48.0
20,12,B,33.63272120200334
20,13,O,48.0
20,13,Y,47.99840922648638
20,13,B,32.56750964423489
20,14,O,48.0
20,14,Y,48.0
20,14,B,33.464037970062066
20,15,O,48.0
20,15,Y,48.0
20,15,B,32.17926476662536
20,16,O,48.0
20,16,Y,48.0
20,16,B,31.91875626880642
20,17,O,48.0
20,17,Y,48.0
20,17,B,34.31263202365864
20,18,O,48.0
20,18,Y,48.0
20,18,B,34.02300674335581
20,19,O,48.0
20,19,Y,48.0
20,19,B,27.87696956615584
20,20,O,48.0
20,20,Y,48.0
20,20,B,26.73680063041765
20,21,O,48.0
20,21,Y,48.0
20,21,B,27.770317297850564
20,22,O,48.0
20,22,Y,48.0
20,22,B,0.0
20,23,O,48.0
20,23,Y,48.0
20,23,B,33.6448294531673
20,24,O,48.0
20,24,Y,48.0
20,24,B,47.25
20,25,O,48.0
20,25,Y,48.0
20,25,B,28.044026845637585
20,26,O,48.0
20,26,Y,48.0
20,26,B,25.469077069457658
20,27,O,48.0
20,27,Y,48.0
20,27,B,28.51391862955032
20,28,O,48.0
20,28,Y,48.0
20,28,B,31.465696465696464
20,29,O,48.0
20,29,Y,48.0
20,29,B,31.705615428247306
20,30,O,48.0
20,30,Y,47.99899824693213
20,30,B,32.54430759987984
20,31,O,48.0
20,31,Y,47.99766355140187
20,31,B,33.8134328358209
20,32,O,48.0
20,32,Y,48.0
20,32,B,27.881282316442604
20,33,O,48.0
20,33,Y,48.0
20,33,B,28.215122470713524
20,34,O,48.0
20,34,Y,47.99838154966619
20,34,B,35.01431718061674
20,35,O,48.0
20,35,Y,48.0
20,35,B,25.23295310519645
20,36,O,48.0
20,36,Y,48.0
20,36,B,30.592341250605912
20,37,O,0.0
20,37,Y,0.0
20,37,B,24.0
20,38,O,48.0
20,38,Y,48.0
20,38,B,33.96775527077305
20,39,O,48.0
20,39,Y,48.0
20,39,B,33.20914285714286
20,40,O,48.0
20,40,Y,48.0
20,40,B,35.44879267277269
20,41,O,48.0
20,41,Y,48.0
20,41,B,26.89249700905828
20,42,O,48.0
20,42,Y,48.0
20,42,B,33.66833333333334
20,43,O,48.0
20,43,Y,48.0
20,43,B,25.681890769722134
20,44,O,48.0
20,44,Y,48.0
20,44,B,33.66204506065858
20,45,O,48.0
20,45,Y,47.99855734551575
20,45,B,34.346364347146206
20,46,O,48.0
20,46,Y,48.0
20,46,B,34.32529182879377
20,47,O,48.0
20,47,Y,48.0
20,47,B,27.226323560430288
20,48,O,48.0
20,48,Y,48.0
20,48,B,31.41586073500967
20,49,O,48.0
20,49,Y,48.0
20,49,B,27.987989430699017
20,50,O,48.0
20,50,Y,48.0
20,50,B,31.16754270696452
20,51,O,48.0
20,51,Y,48.0
20,51,B,29.43362831858407
20,52,O,48.0
20,52,Y,47.99964260185847
20,52,B,29.56529209621993
20,53,O,48.0
20,53,Y,47.99511191149987
20,53,B,27.25786334056399
20,54,O,48.0
20,54,Y,48.0
20,54,B,31.92548631717771
20,55,O,48.0
20,55,Y,48.0
20,55,B,32.576865297946924
20,56,O,48.0
20,56,Y,48.0
20,56,B,30.05769875880577
20,57,O,48.0
20,57,Y,48.0
20,57,B,33.567768288154475
20,58,O,48.0
20,58,Y,48.0
20,58,B,32.801269337564456
20,59,O,48.0
20,59,Y,47.998040496407576
20,59,B,33.833022039596564
20,60,O,48.0
20,60,Y,48.0
20,60,B,33.16454689984102
20,61,O,48.0
20,61,Y,48.0
20,61,B,33.4127369956247
20,62,O,48.0
20,62,Y,48.0
20,62,B,29.281374654802086
20,63,O,48.0
20,63,Y,47.993210211841394
20,63,B,32.318094321462944
20,64,O,48.0
20,64,Y,48.0
20,64,B,28.809319435928877
20,65,O,48.0
20,65,Y,48.0
20,65,B,35.01940035273368
20,66,O,48.0
20,66,Y,48.0
20,66,B,32.88278633623577
20,67,O,48.0
20,67,Y,48.0
20,67,B,31.194054500412882
20,68,O,48.0
20,68,Y,48.0
20,68,B,31.149377593360995
20,69,O,48.0
20,69,Y,48.0
20,69,B,31.55486173059768
20,70,O,48.0
20,70,Y,48.0
20,70,B,29.259615384615383
20,71,O,48.0
20,71,Y,48.0
20,71,B,31.105326876513317
20,72,O,48.0
20,72,Y,0.0
20,72,B,43.107317073170734
20,73,O,48.0
20,73,Y,0.0
20,73,B,42.67336683417086
20,74,O,48.0
20,74,Y,48.0
20,74,B,29.266264677880038
20,75,O,48.0
20,75,Y,48.0
20,75,B,25.45767195767196
20,76,O,48.0
20,76,Y,48.0
20,76,B,26.15472343660901
20,77,O,48.0
20,77,Y,48.0
20,77,B,26.462107208872457
20,78,O,48.0
20,78,Y,48.0
20,78,B,29.085111062238838
20,79,O,48.0
20,79,Y,48.0
20,79,B,27.753846153846155
20,80,O,48.0
20,80,Y,48.0
20,80,B,31.510833639368343
20,81,O,48.0
20,81,Y,48.0
20,81,B,30.969494047619047
20,82,O,48.0
20,82,Y,48.0
20,82,B,30.644816053511704
20,83,O,48.0
20,83,Y,48.0
20,83,B,31.938303341902312
20,84,O,48.0
20,84,Y,48.0
20,84,B,33.316022799240024
20,85,O,48.0
20,85,Y,48.0
20,85,B,25.431404362718588
20,86,O,48.0
20,86,Y,48.0
20,86,B,30.57530619000331
20,87,O,48.0
20,87,Y,48.0
20,87,B,30.599714693295294
20,88,O,48.0
20,88,Y,48.0
20,88,B,33.478645066273934
20,89,O,48.0
20,89,Y,48.0
20,89,B,33.49366144668158
20,90,O,48.0
20,90,Y,48.0
20,90,B,32.15127388535032
20,91,O,48.0
20,91,Y,48.0
20,91,B,30.03377630121816
20,92,O,48.0
20,92,Y,48.0
20,92,B,33.97903145282077
20,93,O,48.0
20,93,Y,48.0
20,93,B,0.0
20,94,O,48.0
20,94,Y,47.99893009985735
20,94,B,34.25981524249423
20,95,O,48.0
20,95,Y,48.0
20,95,B,33.97864225781846
20,96,O,48.0
20,96,Y,48.0
20,96,B,35.460105112279024
20,97,O,48.0
20,97,Y,48.0
20,97,B,25.57057916758423
20,98,O,48.0
20,98,Y,48.0
20,98,B,32.42869641294838
20,99,O,48.0
20,99,Y,48.0
20,99,B,0.0
21,0,O,48.0
21,0,Y,48.0
21,0,B,33.125
21,1,O,48.0
21,1,Y,48.0
21,1,B,33.34599351551644
21,2,O,48.0
21,2,Y,48.0
21,2,B,28.62367544656373
21,3,O,48.0
21,3,Y,48.0
21,3,B,34.468797564687975
21,4,O,48.0
21,4,Y,48.0
21,4,B,32.821658462703525
21,5,O,48.0
21,5,Y,48.0
21,5,B,26.060405027932962
21,6,O,48.0
21,6,Y,48.0
21,6,B,0.0
21,7,O,48.0
21,7,Y,48.0
21,7,B,31.83234480031633
21,8,O,48.0
21,8,Y,48.0
21,8,B,30.61141304347826
21,9,O,48.0
21,9,Y,48.0
21,9,B,33.174199623352166
21,10,O,48.0
21,10,Y,48.0
21,10,B,29.76613720851639
21,11,O,48.0
21,11,Y,48.0
21,11,B,29.66753112033195
21,12,O,48.0
21,12,Y,48.0
21,12,B,33.33790119004688
21,13,O,48.0
21,13,Y,47.99777373001417
21,13,B,32.48351177730193
21,14,O,48.0
21,14,Y,48.0
21,14,B,32.9732770745429
21,15,O,48.0
21,15,Y,48.0
21,15,B,31.12108638249717
21,16,O,48.0
21,16,Y,48.0
21,16,B,32.039913700107874
21,17,O,48.0
21,17,Y,48.0
21,17,B,34.391836734693875
21,18,O,48.0
21,18,Y,48.0
21,18,B,33.43072702331962
21,19,O,48.0
21,19,Y,48.0
21,19,B,28.517207472959686
21,20,O,48.0
21,20,Y,48.0
21,20,B,26.625048468398603
21,21,O,48.0
21,21,Y,48.0
21,21,B,27.68573730862208
21,22,O,48.0
21,22,Y,48.0
21,22,B,0.0
21,23,O,48.0
21,23,Y,48.0
21,23,B,33.89968652037618
21,24,O,48.0
21,24,Y,48.0
21,24,B,0.0
21,25,O,48.0
21,25,Y,48.0
21,25,B,27.256857855361595
21,26,O,48.0
21,26,Y,48.0
21,26,B,25.356470969834575
21,27,O,48.0
21,27,Y,48.0
21,27,B,29.178335535006607
21,28,O,48.0
21,28,Y,48.0
21,28,B,31.464251668255482
21,29,O,48.0
21,29,Y,48.0
21,29,B,31.193808049535605
21,30,O,48.0
21,30,Y,47.988101983002835
21,30,B,32.276303751143644
21,31,O,48.0
21,31,Y,48.0
21,31,B,32.853658536585364
21,32,O,48.0
21,32,Y,48.0
21,32,B,28.6849132176235
21,33,O,48.0
21,33,Y,48.0
21,33,B,30.174726989079563
21,34,O,48.0
21,34,Y,48.0
21,34,B,34.09567723342939
21,35,O,48.0
21,35,Y,48.0
21,35,B,25.23644952759821
21,36,O,48.0
21,36,Y,48.0
21,36,B,31.03201663201663
21,37,O,0.0
21,37,Y,0.0
21,37,B,24.0
21,38,O,48.0
21,38,Y,48.0
21,38,B,33.93928571428572
21,39,O,48.0
21,39,Y,48.0
21,39,B,32.05281445448228
21,40,O,48.0
21,40,Y,48.0
21,40,B,35.363511659807955
21,41,O,48.0
21,41,Y,48.0
21,41,B,27.176387912860154
21,42,O,48.0
21,42,Y,48.0
21,42,B,34.56166814551908
21,43,O,48.0
21,43,Y,48.0
21,43,B,25.569204152249135
21,44,O,48.0
21,44,Y,48.0
21,44,B,33.894017094017094
21,45,O,48.0
21,45,Y,48.0
21,45,B,33.738199127330425
21,46,O,48.0
21,46,Y,48.0
21,46,B,34.32175761871014
21,47,O,48.0
21,47,Y,48.0
21,47,B,26.832514515408665
21,48,O,48.0
21,48,Y,47.9951679149553
21,48,B,31.459089556679558
21,49,O,48.0
21,49,Y,48.0
21,49,B,27.20054945054945
21,50,O,48.0
21,50,Y,48.0
21,50,B,30.55230669265757
21,51,O,48.0
21,51,Y,48.0
21,51,B,30.509949097639982
21,52,O,48.0
21,52,Y,48.0
21,52,B,30.20902872777018
21,53,O,48.0
21,53,Y,48.0
21,53,B,25.724118942731277
21,54,O,48.0
21,54,Y,48.0
21,54,B,32.12789203084833
21,55,O,48.0
21,55,Y,48.0
21,55,B,32.85562015503876
21,56,O,48.0
21,56,Y,48.0
21,56,B,30.903225806451612
21,57,O,48.0
21,57,Y,48.0
21,57,B,34.460210210210214
21,58,O,48.0
21,58,Y,48.0
21,58,B,32.76403720289356
21,59,O,48.0
21,59,Y,48.0
21,59,B,32.784155756965426
21,60,O,48.0
21,60,Y,48.0
21,60,B,33.33972703799336
21,61,O,48.0
21,61,Y,48.0
21,61,B,32.438381082310144
21,62,O,48.0
21,62,Y,48.0
21,62,B,29.901629072681704
21,63,O,48.0
21,63,Y,48.0
21,63,B,31.317365269461078
21,64,O,48.0
21,64,Y,48.0
21,64,B,28.96483267158253
21,65,O,48.0
21,65,Y,48.0
21,65,B,34.83424408014572
21,66,O,48.0
21,66,Y,48.0
21,66,B,32.45235361653272
21,67,O,48.0
21,67,Y,48.0
21,67,B,30.494824707846412
21,68,O,48.0
21,68,Y,48.0
21,68,B,30.62850665911023
21,69,O,48.0
21,69,Y,48.0
21,69,B,30.803603603603605
21,70,O,48.0
21,70,Y,48.0
21,70,B,30.040583023721062
21,71,O,48.0
21,71,Y,48.0
21,71,B,31.817381738173818
21,72,O,48.0
21,72,Y,0.0
21,72,B,0.0
21,73,O,48.0
21,73,Y,0.0
21,73,B,0.0
21,74,O,48.0
21,74,Y,48.0
21,74,B,29.791348600508904
21,75,O,48.0
21,75,Y,48.0
21,75,B,25.345238095238095
21,76,O,48.0
21,76,Y,48.0
21,76,B,26.133759233379916
21,77,O,48.0
21,77,Y,48.0
21,77,B,26.314534321624233
21,78,O,48.0
21,78,Y,47.99734826163819
21,78,B,29.571768626517496
21,79,O,48.0
21,79,Y,47.99716202270382
21,79,B,27.621688929137424
21,80,O,48.0
21,80,Y,48.0
21,80,B,31.728915662650603
21,81,O,48.0
21,81,Y,48.0
21,81,B,30.424702058504874
21,82,O,48.0
21,82,Y,48.0
21,82,B,31.515460167333575
21,83,O,48.0
21,83,Y,48.0
21,83,B,33.38547042477173
21,84,O,48.0
21,84,Y,48.0
21,84,B,33.30890052356021
21,85,O,48.0
21,85,Y,48.0
21,85,B,25.326436071649166
21,86,O,48.0
21,86,Y,48.0
21,86,B,31.15173796791444
21,87,O,48.0
21,87,Y,47.998868778280546
21,87,B,31.460099750623442
21,88,O,48.0
21,88,Y,48.0
21,88,B,33.73113373113373
21,89,O,48.0
21,89,Y,48.0
21,89,B,32.72663921444409
21,90,O,48.0
21,90,Y,48.0
21,90,B,32.175
21,91,O,48.0
21,91,Y,48.0
21,91,B,30.736842105263158
21,92,O,48.0
21,92,Y,48.0
21,92,B,33.95973741794311
21,93,O,48.0
21,93,Y,48.0
21,93,B,0.0
21,94,O,48.0
21,94,Y,48.0
21,94,B,34.103975535168196
21,95,O,48.0
21,95,Y,48.0
21,95,B,34.16
21,96,O,48.0
21,96,Y,48.0
21,96,B,34.508734554750745
21,97,O,48.0
21,97,Y,48.0
21,97,B,25.444362017804153
21,98,O,48.0
21,98,Y,47.99924084266464
21,98,B,32.390957446808514
21,99,O,48.0
21,99,Y,48.0
21,99,B,0.0
22,0,O,48.0
22,0,Y,48.0
22,0,B,32.894239036973346
22,1,O,48.0
22,1,Y,48.0
22,1,B,33.25190114068441
22,2,O,48.0
22,2,Y,48.0
22,2,B,28.15581253804017
22,3,O,48.0
22,3,Y,48.0
22,3,B,35.23064894448788
22,4,O,48.0
22,4,Y,48.0
22,4,B,32.875089734386215
22,5,O,48.0
22,5,Y,48.0
22,5,B,26.171259155912104
22,6,O,48.0
22,6,Y,48.0
22,6,B,0.0
22,7,O,48.0
22,7,Y,48.0
22,7,B,32.292223095051064
22,8,O,48.0
22,8,Y,48.0
22,8,B,31.778296382730456
22,9,O,48.0
22,9,Y,48.0
22,9,B,31.945101751064836
22,10,O,48.0
22,10,Y,48.0
22,10,B,29.890724269377383
22,11,O,48.0
22,11,Y,48.0
22,11,B,29.494064890530204
22,12,O,48.0
22,12,Y,48.0
